Frequency (Hz)	Level (dB)
2.691650	-70.361824
5.383301	-57.696156
8.074951	-68.049583
10.766602	-56.751137
13.458252	-53.798832
16.149902	-56.387840
18.841553	-52.516441
21.533203	-52.359879
24.224854	-48.247444
26.916504	-42.796242
29.608154	-40.292423
32.299805	-44.700756
34.991455	-51.936333
37.683105	-61.986717
40.374756	-64.532257
43.066406	-46.263802
45.758057	-43.619488
48.449707	-44.158836
51.141357	-45.643456
53.833008	-33.565937
56.524658	-43.007328
59.216309	-40.487148
61.907959	-44.107468
64.599609	-38.127476
67.291260	-37.264347
69.982910	-48.109966
72.674561	-47.773323
75.366211	-47.392754
78.057861	-47.259537
80.749512	-60.868443
83.441162	-54.592087
86.132813	-48.797226
88.824463	-43.361942
91.516113	-50.920033
94.207764	-40.664177
96.899414	-44.658894
99.591064	-42.187920
102.282715	-43.156067
104.974365	-49.692684
107.666016	-51.777096
110.357666	-44.315704
113.049316	-44.181057
115.740967	-33.246056
118.432617	-36.520741
121.124268	-39.047874
123.815918	-41.404472
126.507568	-30.454922
129.199219	-31.176868
131.890869	-26.514811
134.582520	-25.198969
137.274170	-27.220858
139.965820	-28.267376
142.657471	-34.398949
145.349121	-27.519663
148.040771	-27.762657
150.732422	-34.233803
153.424072	-54.960464
156.115723	-37.965305
158.807373	-45.154137
161.499023	-42.682026
164.190674	-34.077747
166.882324	-31.314569
169.573975	-35.824577
172.265625	-32.535706
174.957275	-29.250231
177.648926	-22.726364
180.340576	-35.750698
183.032227	-34.181625
185.723877	-41.297916
188.415527	-41.676762
191.107178	-35.295834
193.798828	-38.522926
196.490479	-37.471798
199.182129	-30.283981
201.873779	-34.171333
204.565430	-34.135178
207.257080	-34.820789
209.948730	-31.151320
212.640381	-26.215797
215.332031	-32.354950
218.023682	-33.327774
220.715332	-24.546530
223.406982	-23.798357
226.098633	-31.467045
228.790283	-22.143215
231.481934	-37.613499
234.173584	-27.608332
236.865234	-22.016230
239.556885	-17.021967
242.248535	-25.191149
244.940186	-30.097557
247.631836	-38.520351
250.323486	-32.606983
253.015137	-37.690495
255.706787	-35.045681
258.398438	-27.696400
261.090088	-21.421112
263.781738	-23.951588
266.473389	-26.939318
269.165039	-29.764004
271.856689	-41.265457
274.548340	-44.262760
277.239990	-29.879211
279.931641	-19.912766
282.623291	-22.118080
285.314941	-32.553032
288.006592	-30.659727
290.698242	-30.542604
293.389893	-33.452129
296.081543	-40.832699
298.773193	-37.933758
301.464844	-32.044964
304.156494	-30.948210
306.848145	-37.544712
309.539795	-30.569901
312.231445	-28.617889
314.923096	-33.359585
317.614746	-38.978199
320.306396	-44.783386
322.998047	-39.994263
325.689697	-41.597309
328.381348	-36.586502
331.072998	-30.540434
333.764648	-28.379902
336.456299	-34.089928
339.147949	-28.040644
341.839600	-43.464672
344.531250	-25.124483
347.222900	-29.349236
349.914551	-34.634018
352.606201	-34.611214
355.297852	-27.973682
357.989502	-33.594837
360.681152	-36.494068
363.372803	-30.992359
366.064453	-30.011410
368.756104	-36.252411
371.447754	-29.749752
374.139404	-27.509470
376.831055	-54.748627
379.522705	-31.549002
382.214355	-40.914650
384.906006	-30.219139
387.597656	-41.112267
390.289307	-33.963673
392.980957	-32.944729
395.672607	-34.530716
398.364258	-40.535168
401.055908	-31.288544
403.747559	-33.979439
406.439209	-28.691095
409.130859	-31.164892
411.822510	-38.417686
414.514160	-32.582340
417.205811	-41.608768
419.897461	-28.386566
