Frequency (Hz)	Level (dB)
2.691650	-64.104317
5.383301	-70.341286
8.074951	-74.999580
10.766602	-63.901764
13.458252	-55.521008
16.149902	-63.643906
18.841553	-63.481541
21.533203	-55.552612
24.224854	-55.000977
26.916504	-50.038197
29.608154	-50.947060
32.299805	-54.196590
34.991455	-69.259987
37.683105	-60.429138
40.374756	-50.219254
43.066406	-53.638477
45.758057	-53.229248
48.449707	-53.143864
51.141357	-55.238201
53.833008	-66.419601
56.524658	-53.924252
59.216309	-49.103302
61.907959	-45.849274
64.599609	-52.719051
67.291260	-51.374756
69.982910	-68.189743
72.674561	-59.250851
75.366211	-53.692638
78.057861	-48.702900
80.749512	-68.924927
83.441162	-51.509861
86.132813	-51.145714
88.824463	-56.819729
91.516113	-48.669838
94.207764	-48.986256
96.899414	-52.245392
99.591064	-46.831482
102.282715	-41.355473
104.974365	-42.572880
107.666016	-45.517334
110.357666	-47.171551
113.049316	-41.423214
115.740967	-36.671387
118.432617	-32.816151
121.124268	-42.499531
123.815918	-30.316320
126.507568	-32.441086
129.199219	-36.155251
131.890869	-32.122906
134.582520	-34.436077
137.274170	-36.158695
139.965820	-31.202255
142.657471	-30.999340
145.349121	-29.867661
148.040771	-32.661255
150.732422	-32.030128
153.424072	-19.015753
156.115723	-16.803459
158.807373	-25.408775
161.499023	-42.364670
164.190674	-38.553757
166.882324	-36.360744
169.573975	-39.587334
172.265625	-49.255123
174.957275	-35.619762
177.648926	-35.883530
180.340576	-37.518528
183.032227	-41.275169
185.723877	-31.515551
188.415527	-35.279808
191.107178	-36.386185
193.798828	-37.753189
196.490479	-36.169838
199.182129	-35.303230
201.873779	-34.619247
204.565430	-39.397930
207.257080	-30.031969
209.948730	-30.495390
212.640381	-31.151651
215.332031	-33.126923
218.023682	-34.954018
220.715332	-27.248383
223.406982	-30.567865
226.098633	-30.978064
228.790283	-35.032196
231.481934	-39.180073
234.173584	-30.884005
236.865234	-35.941738
239.556885	-29.021544
242.248535	-26.384388
244.940186	-38.299412
247.631836	-36.925690
250.323486	-35.401245
253.015137	-40.323883
255.706787	-45.798267
258.398438	-50.427841
261.090088	-44.346111
263.781738	-47.261841
266.473389	-42.035114
269.165039	-42.810699
271.856689	-46.946732
274.548340	-50.254501
277.239990	-55.117538
279.931641	-46.513306
282.623291	-40.793324
285.314941	-41.972202
288.006592	-51.467583
290.698242	-47.835304
293.389893	-55.023621
296.081543	-47.839096
298.773193	-52.707520
301.464844	-43.783138
304.156494	-54.293480
306.848145	-34.543129
309.539795	-21.855217
312.231445	-23.715574
314.923096	-40.090313
317.614746	-65.744980
320.306396	-46.965206
322.998047	-46.196407
325.689697	-46.250298
328.381348	-43.340683
331.072998	-43.312630
333.764648	-48.289108
336.456299	-54.634937
339.147949	-48.897781
341.839600	-44.240089
344.531250	-41.212742
347.222900	-47.919041
349.914551	-47.747517
352.606201	-55.884060
355.297852	-51.832710
357.989502	-54.871407
360.681152	-46.995556
363.372803	-61.202194
366.064453	-50.984871
