Frequency (Hz)	Level (dB)
2.691650	-59.332607
5.383301	-54.730610
8.074951	-61.885635
10.766602	-60.822784
13.458252	-52.330849
16.149902	-56.361202
18.841553	-55.483387
21.533203	-44.606564
24.224854	-46.552116
26.916504	-38.797485
29.608154	-38.486221
32.299805	-37.875629
34.991455	-35.314884
37.683105	-38.673409
40.374756	-39.335014
43.066406	-37.003555
45.758057	-36.890812
48.449707	-38.289482
51.141357	-38.117565
53.833008	-44.762287
56.524658	-45.515656
59.216309	-48.114052
61.907959	-46.691715
64.599609	-38.279350
67.291260	-40.351620
69.982910	-38.408630
72.674561	-38.420269
75.366211	-37.331944
78.057861	-36.668705
80.749512	-39.675137
83.441162	-36.892006
86.132813	-47.060825
88.824463	-33.061646
91.516113	-35.582199
94.207764	-39.637234
96.899414	-44.021793
99.591064	-43.997242
102.282715	-37.619740
104.974365	-32.233826
107.666016	-33.943539
110.357666	-73.816864
113.049316	-38.961384
115.740967	-45.594349
118.432617	-34.236637
121.124268	-37.475719
123.815918	-38.431911
126.507568	-23.879906
129.199219	-27.086800
131.890869	-32.384247
134.582520	-41.233353
137.274170	-38.620750
139.965820	-40.849628
142.657471	-51.791817
145.349121	-26.098600
148.040771	-26.394276
150.732422	-32.601128
153.424072	-39.950493
156.115723	-37.447121
158.807373	-38.508991
161.499023	-40.104633
164.190674	-36.541130
166.882324	-36.259056
169.573975	-27.620293
172.265625	-33.628574
174.957275	-36.771355
177.648926	-32.147781
180.340576	-47.789482
183.032227	-43.257435
185.723877	-32.314068
188.415527	-23.652374
191.107178	-27.363846
193.798828	-34.792950
196.490479	-35.498653
199.182129	-40.465393
201.873779	-37.854744
204.565430	-30.013119
207.257080	-27.360260
209.948730	-18.261644
212.640381	-21.114323
215.332031	-32.317272
218.023682	-34.259567
220.715332	-41.554115
223.406982	-10.823689
226.098633	-10.869402
228.790283	-20.370300
231.481934	-24.591078
234.173584	-21.027302
236.865234	-24.009651
239.556885	-29.571964
242.248535	-32.803909
244.940186	-35.732933
247.631836	-36.805683
250.323486	-31.054228
253.015137	-25.547630
255.706787	-29.308243
258.398438	-43.842983
261.090088	-28.159266
263.781738	-28.384684
266.473389	-43.905693
269.165039	-35.146908
271.856689	-27.915216
274.548340	-30.769831
277.239990	-39.539780
279.931641	-32.630661
282.623291	-30.881575
285.314941	-48.902927
288.006592	-40.971275
290.698242	-39.485653
293.389893	-40.900715
296.081543	-47.402126
298.773193	-49.694290
301.464844	-36.674526
304.156494	-40.735344
306.848145	-30.281469
309.539795	-35.017952
312.231445	-34.786392
314.923096	-48.586124
317.614746	-39.784714
320.306396	-33.974556
322.998047	-30.927465
325.689697	-29.892414
328.381348	-33.408833
331.072998	-41.992729
333.764648	-59.845295
336.456299	-35.383526
339.147949	-37.311817
341.839600	-32.683521
344.531250	-32.126675
347.222900	-35.347961
349.914551	-34.466415
352.606201	-41.695492
355.297852	-38.650440
357.989502	-30.856150
360.681152	-33.423386
363.372803	-40.218842
366.064453	-35.880665
368.756104	-43.045128
371.447754	-49.742386
374.139404	-43.905132
376.831055	-52.089607
379.522705	-38.431248
382.214355	-37.927467
384.906006	-36.949017
387.597656	-38.161587
390.289307	-49.184395
392.980957	-40.921364
395.672607	-39.861214
398.364258	-61.394344
401.055908	-47.291782
403.747559	-35.101421
406.439209	-43.295273
409.130859	-39.961365
411.822510	-43.909077
414.514160	-40.164234
417.205811	-49.027477
419.897461	-42.496056
422.589111	-41.970043
425.280762	-65.380142
427.972412	-53.318729
430.664063	-42.238750
433.355713	-36.853489
436.047363	-37.496330
438.739014	-37.725815
441.430664	-45.153423
444.122314	-42.261562
446.813965	-24.055082
449.505615	-15.643169
452.197266	-17.002361
454.888916	-26.335829
457.580566	-40.971901
460.272217	-39.539261
462.963867	-42.671246
465.655518	-42.258987
468.347168	-46.470715
471.038818	-38.663101
473.730469	-44.686722
476.422119	-52.194012
479.113770	-46.320496
481.805420	-46.397160
484.497070	-37.671631
487.188721	-31.856855
489.880371	-32.632919
492.572021	-34.200638
495.263672	-35.179043
497.955322	-40.600380
500.646973	-43.278999
503.338623	-38.591663
506.030273	-54.385098
508.721924	-46.690578
511.413574	-52.506680
514.105225	-44.888462
516.796875	-43.846752
519.488525	-46.795124
522.180176	-40.948021
524.871826	-42.827354
527.563477	-42.226933
530.255127	-44.068008
532.946777	-48.397709
535.638428	-40.210735
538.330078	-39.950504
541.021729	-49.048782
543.713379	-43.954662
546.405029	-42.075039
549.096680	-49.404522
551.788330	-54.365276
554.479980	-57.204613
557.171631	-43.494144
559.863281	-39.132500
562.554932	-40.838821
565.246582	-48.488010
567.938232	-47.638901
570.629883	-52.332378
573.321533	-50.795414
576.013184	-66.074356
578.704834	-52.193462
581.396484	-52.812435
584.088135	-51.231148
586.779785	-72.027664
589.471436	-54.867870
592.163086	-47.685295
594.854736	-50.137562
597.546387	-54.750168
600.238037	-49.235481
602.929688	-44.206238
605.621338	-58.782810
608.312988	-56.542950
611.004639	-53.351254
613.696289	-53.140789
616.387939	-54.133671
619.079590	-50.570919
621.771240	-45.249168
624.462891	-49.488987
627.154541	-56.884384
629.846191	-49.055237
632.537842	-47.134876
635.229492	-49.346001
637.921143	-51.452335
640.612793	-43.622589
643.304443	-44.283504
645.996094	-50.933987
648.687744	-53.410660
651.379395	-47.603916
654.071045	-42.849300
656.762695	-44.430561
659.454346	-40.109539
662.145996	-39.830128
664.837646	-37.755161
667.529297	-43.408939
670.220947	-50.730972
672.912598	-44.641087
675.604248	-40.416248
678.295898	-40.682800
680.987549	-52.735336
683.679199	-46.128738
686.370850	-48.515724
689.062500	-54.731155
691.754150	-39.859852
694.445801	-41.221909
697.137451	-36.999500
699.829102	-41.157787
702.520752	-41.630432
705.212402	-49.195576
707.904053	-45.016140
710.595703	-48.046715
713.287354	-44.788631
715.979004	-62.573143
718.670654	-44.691589
721.362305	-43.443470
724.053955	-36.433971
726.745605	-37.111691
729.437256	-52.713474
732.128906	-76.425041
734.820557	-47.563320
737.512207	-54.900650
740.203857	-52.744884
742.895508	-52.181728
745.587158	-44.176266
748.278809	-44.865818
750.970459	-65.306763
753.662109	-46.576496
756.353760	-54.586033
759.045410	-60.801369
761.737061	-56.816837
764.428711	-50.449680
767.120361	-59.286106
769.812012	-57.166416
772.503662	-61.965046
775.195313	-57.512936
777.886963	-54.222813
780.578613	-51.898922
783.270264	-52.279659
785.961914	-46.873177
788.653564	-42.879608
791.345215	-51.843769
794.036865	-49.001266
796.728516	-49.195496
799.420166	-57.130039
802.111816	-51.671047
804.803467	-55.891987
807.495117	-48.260441
810.186768	-53.535149
812.878418	-54.648682
815.570068	-53.747036
818.261719	-52.534443
820.953369	-52.006004
823.645020	-50.697575
826.336670	-62.937611
829.028320	-54.331078
831.719971	-64.133652
834.411621	-67.937843
837.103271	-56.358879
839.794922	-59.320980
842.486572	-62.483189
845.178223	-59.738998
847.869873	-58.935863
850.561523	-55.562328
853.253174	-56.622772
855.944824	-56.262428
858.636475	-66.268852
861.328125	-61.901993
864.019775	-65.704590
866.711426	-56.398701
869.403076	-71.549904
872.094727	-56.741589
874.786377	-63.902138
877.478027	-62.471962
880.169678	-52.810452
882.861328	-57.594723
885.552979	-54.108017
888.244629	-58.070492
890.936279	-58.369865
893.627930	-56.464939
896.319580	-49.402397
899.011230	-48.210442
901.702881	-52.440281
904.394531	-56.582962
907.086182	-62.362808
909.777832	-50.469734
912.469482	-61.667488
915.161133	-53.991493
917.852783	-52.380928
920.544434	-57.377357
923.236084	-46.919666
925.927734	-41.047134
928.619385	-37.127525
931.311035	-38.156097
934.002686	-47.264278
936.694336	-45.620323
939.385986	-54.947124
942.077637	-53.941040
944.769287	-65.412376
947.460938	-57.139412
950.152588	-56.373341
952.844238	-57.711342
955.535889	-62.556499
958.227539	-63.307781
960.919189	-55.968357
963.610840	-64.514565
966.302490	-64.721840
968.994141	-81.095818
971.685791	-58.913651
974.377441	-59.589153
977.069092	-57.479904
979.760742	-70.357697
982.452393	-58.172451
985.144043	-56.020069
987.835693	-54.153915
990.527344	-57.716557
993.218994	-58.919601
995.910645	-65.918175
998.602295	-56.802921
1001.293945	-62.650997
1003.985596	-78.976570
1006.677246	-60.977882
1009.368896	-57.382641
1012.060547	-54.809505
1014.752197	-58.673767
1017.443848	-61.017941
1020.135498	-52.875561
1022.827148	-67.154480
1025.518799	-48.333500
1028.210449	-55.231503
1030.902100	-47.692814
1033.593750	-42.019218
1036.285400	-48.009689
1038.977051	-55.217457
1041.668701	-58.384335
1044.360352	-51.983898
1047.052002	-61.103222
1049.743652	-48.453915
1052.435303	-68.367966
1055.126953	-52.579117
1057.818604	-46.295643
1060.510254	-56.234646
1063.201904	-53.568245
1065.893555	-54.010212
1068.585205	-64.118248
1071.276855	-62.682182
1073.968506	-64.534340
1076.660156	-53.080276
1079.351807	-57.409168
1082.043457	-69.417221
1084.735107	-63.122524
1087.426758	-61.807770
1090.118408	-56.390446
1092.810059	-56.063728
1095.501709	-66.008209
1098.193359	-56.756062
1100.885010	-69.819321
1103.576660	-65.095688
1106.268311	-64.466690
1108.959961	-58.280499
1111.651611	-61.429394
1114.343262	-66.791626
1117.034912	-57.265541
1119.726563	-55.475170
1122.418213	-46.694206
1125.109863	-47.308464
1127.801514	-60.456284
1130.493164	-57.067215
1133.184814	-68.445084
1135.876465	-80.008965
1138.568115	-83.743355
1141.259766	-78.184837
1143.951416	-58.698708
1146.643066	-63.611641
1149.334717	-58.921947
1152.026367	-49.848465
1154.718018	-49.533802
1157.409668	-50.479290
1160.101318	-55.064999
1162.792969	-40.394688
1165.484619	-39.029335
1168.176270	-47.011898
1170.867920	-49.184589
1173.559570	-54.734295
1176.251221	-54.761131
1178.942871	-61.618755
1181.634521	-53.843216
1184.326172	-52.483440
1187.017822	-54.819271
1189.709473	-59.344128
1192.401123	-60.603615
1195.092773	-67.740776
1197.784424	-65.119553
1200.476074	-54.578323
1203.167725	-70.217529
1205.859375	-57.669430
1208.551025	-66.642494
1211.242676	-62.178913
1213.934326	-71.548782
1216.625977	-61.598831
1219.317627	-68.571846
1222.009277	-61.119411
1224.700928	-68.877525
1227.392578	-56.340477
1230.084229	-56.265747
1232.775879	-57.785297
1235.467529	-63.828571
1238.159180	-68.030243
1240.850830	-58.006020
1243.542480	-57.477287
1246.234131	-69.998665
1248.925781	-66.512596
1251.617432	-61.314976
1254.309082	-64.964554
1257.000732	-66.349930
1259.692383	-73.441391
1262.384033	-59.612450
1265.075684	-57.740967
1267.767334	-63.388012
1270.458984	-101.608246
1273.150635	-60.455978
1275.842285	-63.769802
1278.533936	-54.596500
1281.225586	-57.706211
1283.917236	-66.217789
1286.608887	-75.938370
1289.300537	-63.053631
1291.992188	-61.141979
1294.683838	-56.821339
1297.375488	-59.781487
1300.067139	-53.293324
1302.758789	-74.893616
1305.450439	-57.326260
1308.142090	-60.461987
1310.833740	-60.439991
1313.525391	-49.829540
1316.217041	-49.287254
1318.908691	-48.745411
1321.600342	-47.656395
1324.291992	-47.810970
1326.983643	-57.269154
1329.675293	-53.784317
1332.366943	-51.920891
1335.058594	-67.902260
1337.750244	-59.613075
1340.441895	-52.968182
1343.133545	-45.367863
1345.825195	-43.392231
1348.516846	-41.842064
1351.208496	-50.842667
1353.900146	-46.182911
1356.591797	-59.474487
1359.283447	-45.634945
1361.975098	-56.500629
1364.666748	-58.482262
1367.358398	-52.577126
1370.050049	-48.511360
1372.741699	-62.347244
1375.433350	-59.826904
1378.125000	-57.209045
1380.816650	-52.759541
1383.508301	-58.881432
1386.199951	-48.311653
1388.891602	-48.171295
1391.583252	-42.075977
1394.274902	-42.180702
1396.966553	-45.613052
1399.658203	-49.979378
1402.349854	-49.242931
1405.041504	-55.010983
1407.733154	-53.588943
1410.424805	-61.539047
1413.116455	-65.073685
1415.808105	-60.497936
1418.499756	-66.893593
1421.191406	-65.576080
1423.883057	-65.478119
1426.574707	-58.643875
1429.266357	-64.625885
1431.958008	-59.320686
1434.649658	-63.475292
1437.341309	-53.385124
1440.032959	-50.367435
1442.724609	-54.781853
1445.416260	-57.873901
1448.107910	-54.878956
1450.799561	-62.752033
1453.491211	-54.586460
1456.182861	-50.345451
1458.874512	-53.894371
1461.566162	-64.458473
1464.257813	-57.675983
1466.949463	-54.048470
1469.641113	-64.481804
1472.332764	-59.633350
1475.024414	-58.129276
1477.716064	-62.587570
1480.407715	-60.421440
1483.099365	-58.228069
1485.791016	-56.847546
1488.482666	-58.265717
1491.174316	-67.789658
1493.865967	-62.590446
1496.557617	-56.325115
1499.249268	-58.227516
1501.940918	-56.994190
1504.632568	-56.593960
1507.324219	-59.766670
1510.015869	-60.076496
1512.707520	-63.490269
1515.399170	-65.865242
1518.090820	-62.611179
1520.782471	-57.357487
1523.474121	-56.486439
1526.165771	-66.472343
1528.857422	-75.991875
1531.549072	-66.704842
1534.240723	-65.051094
1536.932373	-57.404613
1539.624023	-60.384354
1542.315674	-60.860058
1545.007324	-58.283451
1547.698975	-55.939896
1550.390625	-65.993080
1553.082275	-56.311310
1555.773926	-58.848389
1558.465576	-59.499287
1561.157227	-57.265312
1563.848877	-61.828911
1566.540527	-52.769070
1569.232178	-51.567631
1571.923828	-44.901279
1574.615479	-45.166546
1577.307129	-68.773285
1579.998779	-52.707417
1582.690430	-55.191574
1585.382080	-51.878044
1588.073730	-62.303429
1590.765381	-53.328568
1593.457031	-54.218575
1596.148682	-65.158684
1598.840332	-61.844669
1601.531982	-56.763401
1604.223633	-50.617683
1606.915283	-52.570477
1609.606934	-58.196194
1612.298584	-70.207268
1614.990234	-52.627491
1617.681885	-50.202065
1620.373535	-54.748425
1623.065186	-48.033081
1625.756836	-40.612701
1628.448486	-42.982037
1631.140137	-45.953442
1633.831787	-49.475063
1636.523438	-52.950539
1639.215088	-51.130756
1641.906738	-57.661011
1644.598389	-54.730686
1647.290039	-81.803589
1649.981689	-64.562218
1652.673340	-65.476799
1655.364990	-57.744640
1658.056641	-75.376015
1660.748291	-67.244827
1663.439941	-65.817734
1666.131592	-65.087929
1668.823242	-69.805290
1671.514893	-64.997200
1674.206543	-69.201294
1676.898193	-78.239822
1679.589844	-72.792595
1682.281494	-55.424072
1684.973145	-63.180492
1687.664795	-60.706757
1690.356445	-61.335659
1693.048096	-69.225937
1695.739746	-74.458717
1698.431396	-60.103226
1701.123047	-61.853130
1703.814697	-68.636436
1706.506348	-76.918953
1709.197998	-57.737080
1711.889648	-65.779053
1714.581299	-57.247601
1717.272949	-73.931717
1719.964600	-61.236542
1722.656250	-61.781448
1725.347900	-59.353970
1728.039551	-66.330147
1730.731201	-63.390491
1733.422852	-60.320160
1736.114502	-59.349297
1738.806152	-62.938431
1741.497803	-67.551376
1744.189453	-60.225468
1746.881104	-57.356880
1749.572754	-61.449303
1752.264404	-67.103935
1754.956055	-69.323158
1757.647705	-61.389023
1760.339355	-63.698086
1763.031006	-66.349800
1765.722656	-60.545391
1768.414307	-66.827850
1771.105957	-67.773346
1773.797607	-58.352688
1776.489258	-66.421135
1779.180908	-59.122299
1781.872559	-56.633301
1784.564209	-58.836700
1787.255859	-57.552677
1789.947510	-69.585991
1792.639160	-53.716347
1795.330811	-51.679531
1798.022461	-44.405739
1800.714111	-50.142628
1803.405762	-59.447201
1806.097412	-67.542671
1808.789063	-54.870300
1811.480713	-59.762909
1814.172363	-62.593895
1816.864014	-63.249947
1819.555664	-66.412010
1822.247314	-65.955475
1824.938965	-64.539452
1827.630615	-59.071590
1830.322266	-71.229332
1833.013916	-60.872196
1835.705566	-65.620399
1838.397217	-60.411087
1841.088867	-57.943623
1843.780518	-60.407112
1846.472168	-58.457005
1849.163818	-64.661057
1851.855469	-65.182404
1854.547119	-58.808777
1857.238770	-58.619492
1859.930420	-50.177921
1862.622070	-55.289974
1865.313721	-54.502048
1868.005371	-53.528011
1870.697021	-54.908852
1873.388672	-55.702015
1876.080322	-63.585907
1878.771973	-61.671604
1881.463623	-67.016998
1884.155273	-69.185532
1886.846924	-60.863403
1889.538574	-60.653961
1892.230225	-66.269913
1894.921875	-61.778088
1897.613525	-60.550648
1900.305176	-59.558121
1902.996826	-65.060005
1905.688477	-71.577423
1908.380127	-68.496742
1911.071777	-62.173782
1913.763428	-76.650291
1916.455078	-60.005676
1919.146729	-63.309288
1921.838379	-64.966019
1924.530029	-62.699158
1927.221680	-64.005524
1929.913330	-66.085457
1932.604980	-69.250145
1935.296631	-62.545540
1937.988281	-62.326950
1940.679932	-74.657341
1943.371582	-64.186340
1946.063232	-67.491005
1948.754883	-63.407913
1951.446533	-65.646774
1954.138184	-67.107780
1956.829834	-61.131706
1959.521484	-68.368233
1962.213135	-65.321480
1964.904785	-69.720871
1967.596436	-71.366409
1970.288086	-61.336323
1972.979736	-59.829666
1975.671387	-66.906914
1978.363037	-60.549858
1981.054688	-59.190010
1983.746338	-55.053326
1986.437988	-60.113873
1989.129639	-66.912651
1991.821289	-65.466698
1994.512939	-59.502323
1997.204590	-60.000645
1999.896240	-59.415081
2002.587891	-59.295197
2005.279541	-57.655724
2007.971191	-60.610893
2010.662842	-65.946770
2013.354492	-78.198341
2016.046143	-65.468636
2018.737793	-73.807549
2021.429443	-59.658123
2024.121094	-61.523033
2026.812744	-57.798717
2029.504395	-60.919659
2032.196045	-67.282654
2034.887695	-65.527374
2037.579346	-62.741707
2040.270996	-56.057049
2042.962646	-55.902267
2045.654297	-59.529217
2048.345947	-71.492432
2051.037598	-66.466660
2053.729248	-56.666386
2056.420898	-56.785748
2059.112549	-56.908230
2061.804199	-62.143955
2064.495850	-66.345993
2067.187500	-61.432590
2069.879150	-59.272591
2072.570801	-63.038960
2075.262451	-76.370026
2077.954102	-59.107685
2080.645752	-57.078735
2083.337402	-58.328842
2086.029053	-66.433510
2088.720703	-57.576893
2091.412354	-56.926647
2094.104004	-49.381207
2096.795654	-54.848450
2099.487305	-53.655876
2102.178955	-53.415554
2104.870605	-52.183296
2107.562256	-52.951244
2110.253906	-55.875961
2112.945557	-70.933266
2115.637207	-58.411163
2118.328857	-63.125362
2121.020508	-59.440075
2123.712158	-51.353558
2126.403809	-56.301254
2129.095459	-59.837528
2131.787109	-60.326927
2134.478760	-82.127937
2137.170410	-66.482246
2139.862061	-65.510727
2142.553711	-62.734734
2145.245361	-58.645782
2147.937012	-55.090530
2150.628662	-63.866634
2153.320313	-69.188766
2156.011963	-62.155556
2158.703613	-73.671471
2161.395264	-71.374229
2164.086914	-63.472424
2166.778564	-58.240330
2169.470215	-62.929081
2172.161865	-66.745918
2174.853516	-67.850784
