Frequency (Hz)	Level (dB)
2.691650	-63.411045
5.383301	-63.369820
8.074951	-59.493214
10.766602	-56.155033
13.458252	-64.755531
16.149902	-55.465229
18.841553	-61.097530
21.533203	-52.280346
24.224854	-54.465008
26.916504	-52.144554
29.608154	-50.782589
32.299805	-52.068935
34.991455	-59.792492
37.683105	-55.366520
40.374756	-48.195641
43.066406	-53.013340
45.758057	-53.655205
48.449707	-57.676437
51.141357	-56.756229
53.833008	-61.391243
56.524658	-56.170555
59.216309	-51.464310
61.907959	-45.536102
64.599609	-53.520500
67.291260	-54.792950
69.982910	-58.956314
72.674561	-53.505116
75.366211	-52.308578
78.057861	-58.122742
80.749512	-66.348663
83.441162	-54.184841
86.132813	-61.634766
88.824463	-56.208946
91.516113	-55.230488
94.207764	-53.827042
96.899414	-48.004509
99.591064	-52.889183
102.282715	-47.100544
104.974365	-47.322590
107.666016	-48.845898
110.357666	-52.071835
113.049316	-45.879078
115.740967	-39.540234
118.432617	-32.757652
121.124268	-44.786777
123.815918	-29.601509
126.507568	-29.753517
129.199219	-34.803856
131.890869	-34.566311
134.582520	-35.242229
137.274170	-34.774952
139.965820	-32.631001
142.657471	-33.212093
145.349121	-27.072222
148.040771	-29.682896
150.732422	-34.311295
153.424072	-20.151585
156.115723	-17.903734
158.807373	-27.786942
161.499023	-28.787739
164.190674	-22.247612
166.882324	-20.991722
169.573975	-33.939083
172.265625	-42.801895
174.957275	-35.344250
177.648926	-40.219452
180.340576	-37.862709
183.032227	-35.590721
185.723877	-28.305668
188.415527	-30.584763
191.107178	-38.360142
193.798828	-40.261673
196.490479	-36.499550
199.182129	-35.390591
201.873779	-35.194702
204.565430	-41.953648
207.257080	-28.837309
209.948730	-30.415207
212.640381	-33.495270
215.332031	-32.845173
218.023682	-34.625816
220.715332	-27.447250
223.406982	-32.392750
226.098633	-32.098728
228.790283	-26.778631
231.481934	-33.096138
234.173584	-32.115200
236.865234	-38.242096
239.556885	-28.998232
242.248535	-26.985825
244.940186	-40.199135
247.631836	-40.973484
250.323486	-41.727314
253.015137	-41.571728
255.706787	-50.111740
258.398438	-50.882137
261.090088	-53.976627
263.781738	-52.205883
266.473389	-44.886833
269.165039	-42.283146
271.856689	-42.158485
274.548340	-50.541901
277.239990	-52.041145
279.931641	-54.489315
282.623291	-43.072124
285.314941	-42.657806
288.006592	-48.978275
290.698242	-47.607025
293.389893	-45.761116
296.081543	-44.176533
298.773193	-45.647385
301.464844	-61.569244
304.156494	-46.194088
306.848145	-31.123953
309.539795	-26.614958
312.231445	-25.744751
314.923096	-34.958172
317.614746	-41.328526
320.306396	-49.603073
322.998047	-44.485249
325.689697	-40.212730
328.381348	-33.497841
331.072998	-28.771086
333.764648	-30.311810
336.456299	-37.608208
339.147949	-43.298965
341.839600	-43.439301
344.531250	-42.852844
347.222900	-45.282906
349.914551	-53.251690
352.606201	-48.845512
355.297852	-56.487453
357.989502	-53.355877
360.681152	-46.570778
363.372803	-50.669003
366.064453	-47.620159
