Frequency (Hz)	Level (dB)
2.691650	-54.349209
5.383301	-62.752445
8.074951	-56.182770
10.766602	-51.137066
13.458252	-51.763878
16.149902	-54.772877
18.841553	-56.654305
21.533203	-56.019032
24.224854	-59.668835
26.916504	-52.517281
29.608154	-58.479382
32.299805	-47.793915
34.991455	-47.811523
37.683105	-44.888275
40.374756	-46.094337
43.066406	-56.547024
45.758057	-54.540012
48.449707	-46.651760
51.141357	-46.626534
53.833008	-51.193378
56.524658	-47.105099
59.216309	-43.345058
61.907959	-42.510647
64.599609	-50.639076
67.291260	-56.920792
69.982910	-53.599564
72.674561	-57.248867
75.366211	-60.384781
78.057861	-54.482929
80.749512	-59.985043
83.441162	-44.416069
86.132813	-44.125668
88.824463	-49.052734
91.516113	-46.964111
94.207764	-38.655308
96.899414	-40.165001
99.591064	-39.601265
102.282715	-36.083817
104.974365	-41.113243
107.666016	-46.787838
110.357666	-46.311630
113.049316	-41.912434
115.740967	-42.232002
118.432617	-35.063816
121.124268	-32.464470
123.815918	-32.060966
126.507568	-32.761463
129.199219	-37.256947
131.890869	-37.653381
134.582520	-34.990997
137.274170	-32.952770
139.965820	-32.957401
142.657471	-25.354239
145.349121	-26.820763
148.040771	-34.264256
150.732422	-42.258465
153.424072	-42.283508
156.115723	-49.004238
158.807373	-38.804485
161.499023	-28.509392
164.190674	-29.318821
166.882324	-42.131821
169.573975	-43.453434
172.265625	-35.467876
174.957275	-29.718214
177.648926	-27.716200
180.340576	-33.695030
183.032227	-29.336456
185.723877	-33.177467
188.415527	-32.527122
191.107178	-32.690907
193.798828	-31.029629
196.490479	-29.506149
199.182129	-49.589890
201.873779	-31.745928
204.565430	-24.152245
207.257080	-26.254045
209.948730	-34.353455
212.640381	-40.456268
215.332031	-38.846344
218.023682	-32.655369
220.715332	-28.035385
223.406982	-17.518661
226.098633	-11.269314
228.790283	-11.859970
231.481934	-25.317904
234.173584	-24.832848
236.865234	-45.872482
239.556885	-32.401558
242.248535	-29.759987
244.940186	-31.699999
247.631836	-30.244831
250.323486	-29.590406
253.015137	-33.341976
255.706787	-41.175694
258.398438	-36.098114
261.090088	-33.518177
263.781738	-40.053257
266.473389	-36.832073
269.165039	-30.489931
271.856689	-32.249805
274.548340	-39.103901
277.239990	-38.607067
279.931641	-42.868114
282.623291	-41.110546
285.314941	-46.543991
288.006592	-37.250626
290.698242	-60.655525
293.389893	-39.384068
296.081543	-36.621815
298.773193	-38.297867
301.464844	-37.089283
304.156494	-34.944714
306.848145	-39.864307
309.539795	-42.799191
312.231445	-40.581100
314.923096	-39.645538
317.614746	-33.469864
320.306396	-35.884571
322.998047	-28.581049
325.689697	-32.100830
328.381348	-30.918720
331.072998	-32.096935
333.764648	-33.189663
336.456299	-36.373825
339.147949	-44.089489
341.839600	-39.911293
344.531250	-44.995728
347.222900	-36.072250
349.914551	-27.056023
352.606201	-29.216757
355.297852	-46.449451
357.989502	-31.827284
360.681152	-29.376513
363.372803	-33.576649
366.064453	-37.612492
368.756104	-43.058228
371.447754	-39.744331
374.139404	-48.131062
376.831055	-48.296761
379.522705	-35.580292
382.214355	-36.129730
384.906006	-43.700829
387.597656	-47.862804
390.289307	-40.486355
392.980957	-42.716072
395.672607	-40.778393
398.364258	-35.969185
401.055908	-35.317657
403.747559	-35.434071
406.439209	-36.697124
409.130859	-29.218653
411.822510	-30.706402
414.514160	-40.133484
417.205811	-35.693012
419.897461	-34.404034
422.589111	-33.602322
425.280762	-41.660118
427.972412	-41.204666
430.664063	-46.407417
433.355713	-42.333679
436.047363	-42.316200
438.739014	-47.170399
441.430664	-44.854218
444.122314	-37.983868
446.813965	-48.026680
449.505615	-38.561031
452.197266	-25.645924
454.888916	-20.396652
457.580566	-31.146263
460.272217	-29.266588
462.963867	-43.955765
465.655518	-38.227951
468.347168	-36.954540
471.038818	-41.744740
473.730469	-49.721909
476.422119	-41.475479
479.113770	-38.800179
481.805420	-37.721085
484.497070	-35.616436
487.188721	-40.434673
489.880371	-43.796776
492.572021	-42.626968
495.263672	-36.054398
497.955322	-34.825489
500.646973	-40.435505
503.338623	-60.826794
506.030273	-46.197308
508.721924	-51.243797
511.413574	-69.299103
514.105225	-61.170734
516.796875	-54.793968
519.488525	-57.680740
