Frequency (Hz)	Level (dB)
2.691650	-53.966007
5.383301	-55.203846
8.074951	-54.774448
10.766602	-61.822338
13.458252	-55.002289
16.149902	-53.984203
18.841553	-50.318737
21.533203	-49.617680
24.224854	-48.306858
26.916504	-57.642754
29.608154	-58.736252
32.299805	-56.062542
34.991455	-56.063892
37.683105	-65.720795
40.374756	-52.344742
43.066406	-47.928928
45.758057	-50.192974
48.449707	-52.012066
51.141357	-54.309494
53.833008	-52.403297
56.524658	-53.587040
59.216309	-49.554039
61.907959	-41.158073
64.599609	-44.739658
67.291260	-56.158077
69.982910	-56.560280
72.674561	-60.430817
75.366211	-61.961182
78.057861	-71.286995
80.749512	-56.049095
83.441162	-48.971794
86.132813	-62.044357
88.824463	-59.545700
91.516113	-61.601639
94.207764	-55.208416
96.899414	-56.980976
99.591064	-43.641300
102.282715	-44.141670
104.974365	-42.049522
107.666016	-46.757721
110.357666	-56.613811
113.049316	-48.923130
115.740967	-46.172226
118.432617	-39.939751
121.124268	-42.508816
123.815918	-27.261320
126.507568	-26.382929
129.199219	-35.837921
131.890869	-40.484463
134.582520	-43.656738
137.274170	-31.409042
139.965820	-31.542320
142.657471	-32.343334
145.349121	-26.562653
148.040771	-27.611828
150.732422	-31.711214
153.424072	-20.747948
156.115723	-22.095709
158.807373	-40.465641
161.499023	-40.171547
164.190674	-34.522179
166.882324	-29.105228
169.573975	-33.293522
172.265625	-36.036034
174.957275	-37.652924
177.648926	-54.891247
180.340576	-38.934021
183.032227	-50.491291
185.723877	-31.643421
188.415527	-27.689308
191.107178	-33.366055
193.798828	-45.591511
196.490479	-45.447689
199.182129	-41.629215
201.873779	-39.498886
204.565430	-37.028282
207.257080	-25.346132
209.948730	-25.693573
212.640381	-29.740829
215.332031	-34.969704
218.023682	-40.155396
220.715332	-35.140388
223.406982	-31.495239
226.098633	-26.606850
228.790283	-20.795336
231.481934	-24.788874
234.173584	-34.012684
236.865234	-39.966553
239.556885	-34.964844
242.248535	-35.705059
244.940186	-43.729721
247.631836	-35.816540
250.323486	-28.741407
253.015137	-32.825291
255.706787	-48.857319
258.398438	-49.652210
261.090088	-49.724575
263.781738	-53.898094
266.473389	-43.650845
269.165039	-37.837261
271.856689	-41.151539
274.548340	-47.942089
277.239990	-47.038548
279.931641	-52.388546
282.623291	-49.058521
285.314941	-44.029274
288.006592	-46.980782
290.698242	-58.657738
293.389893	-48.824871
296.081543	-49.721764
298.773193	-48.139149
301.464844	-45.493565
304.156494	-33.428524
306.848145	-19.885857
309.539795	-18.454136
312.231445	-28.094814
314.923096	-37.654858
317.614746	-40.894238
320.306396	-44.609592
322.998047	-45.354000
325.689697	-50.073898
328.381348	-49.585552
331.072998	-52.599266
333.764648	-40.985672
336.456299	-42.294449
339.147949	-43.707874
341.839600	-48.651253
344.531250	-43.308044
347.222900	-42.472645
349.914551	-48.565723
352.606201	-43.118027
355.297852	-46.293850
357.989502	-52.674229
360.681152	-44.633518
363.372803	-49.486542
366.064453	-59.351711
368.756104	-52.784012
371.447754	-50.253819
374.139404	-51.258583
376.831055	-59.458874
379.522705	-63.978931
382.214355	-52.776485
384.906006	-50.698002
387.597656	-56.824028
390.289307	-62.092888
392.980957	-61.991314
395.672607	-53.240112
398.364258	-51.051464
401.055908	-50.904743
403.747559	-49.515163
406.439209	-52.078098
409.130859	-52.107796
411.822510	-45.865490
414.514160	-45.655403
417.205811	-47.053528
419.897461	-46.167042
422.589111	-46.611366
425.280762	-50.108616
427.972412	-56.551594
430.664063	-61.818359
433.355713	-64.898170
436.047363	-61.031719
438.739014	-54.109604
441.430664	-51.659504
444.122314	-50.623074
446.813965	-61.414623
449.505615	-55.411102
452.197266	-51.485153
454.888916	-52.260010
457.580566	-47.793655
460.272217	-54.649212
462.963867	-53.504051
465.655518	-55.972561
468.347168	-60.617001
471.038818	-51.815842
473.730469	-59.892643
476.422119	-65.453491
479.113770	-53.461281
481.805420	-54.296829
484.497070	-66.254173
487.188721	-61.343891
489.880371	-64.276268
492.572021	-67.466476
495.263672	-57.861370
497.955322	-54.695004
500.646973	-49.872875
503.338623	-49.747356
506.030273	-48.624832
508.721924	-53.063263
511.413574	-61.339069
514.105225	-59.947216
516.796875	-55.181702
519.488525	-60.155262
522.180176	-50.862221
524.871826	-58.582542
527.563477	-61.041824
530.255127	-61.349449
532.946777	-68.401260
535.638428	-54.639774
538.330078	-49.254707
541.021729	-55.732826
543.713379	-60.098598
546.405029	-75.013802
549.096680	-56.703835
551.788330	-54.507225
554.479980	-65.763344
557.171631	-74.783577
559.863281	-76.764359
562.554932	-69.007980
565.246582	-72.470825
567.938232	-60.700638
570.629883	-58.152477
573.321533	-61.582745
576.013184	-57.161449
578.704834	-67.968704
581.396484	-64.101700
584.088135	-62.175987
586.779785	-67.016014
589.471436	-72.713661
592.163086	-74.967995
594.854736	-66.924660
597.546387	-64.366112
600.238037	-57.712391
602.929688	-53.074123
605.621338	-60.933319
608.312988	-61.118759
611.004639	-61.847424
613.696289	-63.934708
616.387939	-56.137798
619.079590	-58.379551
621.771240	-63.666279
624.462891	-58.653328
627.154541	-59.170017
629.846191	-63.881828
632.537842	-63.145809
635.229492	-62.240417
637.921143	-69.006836
640.612793	-65.482567
643.304443	-64.191185
645.996094	-61.769928
648.687744	-74.648293
651.379395	-60.428326
654.071045	-59.970268
656.762695	-66.020950
659.454346	-56.413380
662.145996	-65.756905
664.837646	-59.748592
667.529297	-57.593967
670.220947	-60.898365
672.912598	-58.018459
675.604248	-57.414795
678.295898	-58.782013
680.987549	-52.340725
683.679199	-49.919224
686.370850	-52.401630
689.062500	-61.293953
691.754150	-56.141109
694.445801	-58.142460
697.137451	-57.860081
699.829102	-58.090202
702.520752	-50.379604
705.212402	-53.965298
707.904053	-56.166031
710.595703	-80.660995
713.287354	-57.485512
715.979004	-56.277508
718.670654	-62.565063
721.362305	-62.706345
724.053955	-57.531807
726.745605	-58.077343
729.437256	-63.785717
732.128906	-73.500542
734.820557	-54.661537
737.512207	-54.876141
740.203857	-53.931332
742.895508	-64.521736
745.587158	-64.884018
748.278809	-62.548992
750.970459	-59.708889
753.662109	-61.507698
756.353760	-57.944080
759.045410	-59.176460
761.737061	-58.243443
764.428711	-63.061211
767.120361	-68.273399
769.812012	-58.521175
772.503662	-58.202499
775.195313	-59.148624
777.886963	-59.589695
780.578613	-62.781136
783.270264	-77.637428
785.961914	-67.894920
788.653564	-62.414532
791.345215	-65.984833
794.036865	-65.159531
796.728516	-61.975960
799.420166	-61.710308
802.111816	-85.225990
804.803467	-66.507713
807.495117	-67.374748
810.186768	-69.579079
812.878418	-69.048401
815.570068	-64.752243
818.261719	-56.695595
820.953369	-60.298115
823.645020	-80.115021
826.336670	-68.198433
829.028320	-74.725250
831.719971	-62.413261
834.411621	-68.037575
837.103271	-60.741352
839.794922	-64.399467
842.486572	-70.315887
845.178223	-75.778053
847.869873	-69.758934
850.561523	-72.720375
853.253174	-77.133354
855.944824	-64.898376
858.636475	-61.531574
861.328125	-64.191444
864.019775	-71.828072
866.711426	-67.798851
869.403076	-60.831718
872.094727	-62.396519
874.786377	-59.951160
877.478027	-61.035889
880.169678	-65.981758
882.861328	-67.584099
885.552979	-65.378288
888.244629	-58.362534
890.936279	-57.412083
893.627930	-63.906208
896.319580	-63.050560
899.011230	-60.581089
901.702881	-47.822590
904.394531	-49.260967
907.086182	-59.901096
909.777832	-69.488907
912.469482	-69.251495
915.161133	-67.599251
917.852783	-74.667313
920.544434	-61.779003
923.236084	-62.395241
925.927734	-55.234581
928.619385	-61.463818
931.311035	-63.635353
934.002686	-63.413982
936.694336	-71.412605
939.385986	-63.639614
942.077637	-68.712990
944.769287	-67.286072
947.460938	-69.319382
950.152588	-67.821480
952.844238	-77.318916
955.535889	-77.190735
958.227539	-70.884529
960.919189	-65.542862
963.610840	-64.361122
966.302490	-62.007492
968.994141	-73.501122
971.685791	-66.054893
974.377441	-65.978401
977.069092	-69.880836
979.760742	-71.275108
982.452393	-72.731277
985.144043	-65.562714
987.835693	-65.533936
990.527344	-66.173538
993.218994	-64.721252
995.910645	-69.185081
998.602295	-77.436523
1001.293945	-68.057182
1003.985596	-67.626854
1006.677246	-56.602573
1009.368896	-63.301891
1012.060547	-69.709572
1014.752197	-68.193909
1017.443848	-67.283295
1020.135498	-73.629295
1022.827148	-63.011635
1025.518799	-65.961761
1028.210449	-59.736027
1030.902100	-66.089203
1033.593750	-81.185143
1036.285400	-80.424835
1038.977051	-80.565262
1041.668701	-74.158424
1044.360352	-75.639229
1047.052002	-67.739761
1049.743652	-67.625526
1052.435303	-72.736443
1055.126953	-71.586380
1057.818604	-69.016808
1060.510254	-73.557030
1063.201904	-65.532761
1065.893555	-80.270218
1068.585205	-68.087952
1071.276855	-69.658401
1073.968506	-80.888527
1076.660156	-78.680931
1079.351807	-63.544544
1082.043457	-70.047043
1084.735107	-80.292313
1087.426758	-72.656593
1090.118408	-67.646210
1092.810059	-67.716156
1095.501709	-79.399361
1098.193359	-74.180687
1100.885010	-78.733910
1103.576660	-86.194466
1106.268311	-74.830383
1108.959961	-72.224831
1111.651611	-71.123184
1114.343262	-74.801392
1117.034912	-81.570290
1119.726563	-80.636833
1122.418213	-80.395477
1125.109863	-79.218590
1127.801514	-78.998306
1130.493164	-78.627708
1133.184814	-81.413879
1135.876465	-92.734863
1138.568115	-72.757256
1141.259766	-69.530457
1143.951416	-67.092613
1146.643066	-66.834854
1149.334717	-78.638237
1152.026367	-71.300117
1154.718018	-80.840500
1157.409668	-74.812881
1160.101318	-74.784920
1162.792969	-71.921394
1165.484619	-72.044014
1168.176270	-62.239506
1170.867920	-70.785408
1173.559570	-63.525051
1176.251221	-65.454132
1178.942871	-65.942741
1181.634521	-66.047211
1184.326172	-62.342266
1187.017822	-62.699711
1189.709473	-67.991402
1192.401123	-72.062469
1195.092773	-68.084229
1197.784424	-69.115356
1200.476074	-70.337120
1203.167725	-74.337639
1205.859375	-68.656395
1208.551025	-65.938438
1211.242676	-76.456253
1213.934326	-79.064651
1216.625977	-67.056229
1219.317627	-75.429230
1222.009277	-71.145195
1224.700928	-73.493546
1227.392578	-75.492546
1230.084229	-72.572304
1232.775879	-80.689156
1235.467529	-74.418640
1238.159180	-80.924751
1240.850830	-70.309845
1243.542480	-71.193855
1246.234131	-75.946014
1248.925781	-75.388977
1251.617432	-72.764999
1254.309082	-72.373642
1257.000732	-71.973358
1259.692383	-85.939552
1262.384033	-75.358391
1265.075684	-72.008919
1267.767334	-75.248291
1270.458984	-76.045151
1273.150635	-82.966682
1275.842285	-65.371262
1278.533936	-64.818863
1281.225586	-64.619179
1283.917236	-72.989113
1286.608887	-76.400955
1289.300537	-72.022354
1291.992188	-70.404305
1294.683838	-69.646980
1297.375488	-73.013268
1300.067139	-70.708229
1302.758789	-69.830490
1305.450439	-64.025803
1308.142090	-71.443672
1310.833740	-76.772224
1313.525391	-66.621536
1316.217041	-74.178101
1318.908691	-71.041206
1321.600342	-68.610847
1324.291992	-75.594521
1326.983643	-65.361755
1329.675293	-64.334923
1332.366943	-66.967361
1335.058594	-69.027306
1337.750244	-62.223717
1340.441895	-66.101776
1343.133545	-66.586945
1345.825195	-75.651848
1348.516846	-72.284775
1351.208496	-81.368141
1353.900146	-70.582726
1356.591797	-70.101830
1359.283447	-72.262794
1361.975098	-68.870003
1364.666748	-64.484245
1367.358398	-66.553024
1370.050049	-68.681274
1372.741699	-74.455246
1375.433350	-71.973175
1378.125000	-72.187675
1380.816650	-65.568245
1383.508301	-70.325615
1386.199951	-58.070721
1388.891602	-54.140522
1391.583252	-59.192680
1394.274902	-67.001671
1396.966553	-70.150398
1399.658203	-69.087471
1402.349854	-74.243698
1405.041504	-71.955940
1407.733154	-77.117416
1410.424805	-68.107765
1413.116455	-72.356606
1415.808105	-69.784645
1418.499756	-68.914917
1421.191406	-66.983673
1423.883057	-66.540070
1426.574707	-67.827660
1429.266357	-67.964470
1431.958008	-65.350166
1434.649658	-67.182739
1437.341309	-66.410728
1440.032959	-61.879425
1442.724609	-68.507607
1445.416260	-76.798477
1448.107910	-66.937546
1450.799561	-63.205612
1453.491211	-66.741875
1456.182861	-69.731735
1458.874512	-63.024227
1461.566162	-64.580162
1464.257813	-68.961334
1466.949463	-72.700233
1469.641113	-67.176147
1472.332764	-61.260216
1475.024414	-68.885521
1477.716064	-64.493729
1480.407715	-68.064156
1483.099365	-68.526199
1485.791016	-71.437439
1488.482666	-65.624580
1491.174316	-63.275497
1493.865967	-61.801975
1496.557617	-66.938126
1499.249268	-69.887428
1501.940918	-75.051918
1504.632568	-71.557983
1507.324219	-74.622665
1510.015869	-68.269104
1512.707520	-66.546494
1515.399170	-77.060486
1518.090820	-77.114044
1520.782471	-78.795738
1523.474121	-72.744438
1526.165771	-71.699638
1528.857422	-76.321960
1531.549072	-70.570290
1534.240723	-64.207909
1536.932373	-71.443947
1539.624023	-70.835304
1542.315674	-66.613426
1545.007324	-68.874527
1547.698975	-76.145523
1550.390625	-73.693260
1553.082275	-63.918636
1555.773926	-61.354839
1558.465576	-70.713966
1561.157227	-81.077492
1563.848877	-72.552261
1566.540527	-71.818970
1569.232178	-79.504860
1571.923828	-70.288826
1574.615479	-77.322701
