Frequency (Hz)	Level (dB)
2.691650	-51.020908
5.383301	-59.520180
8.074951	-58.144253
10.766602	-56.225445
13.458252	-60.261139
16.149902	-62.311054
18.841553	-55.246407
21.533203	-63.067341
24.224854	-66.611191
26.916504	-66.774109
29.608154	-49.188889
32.299805	-48.893147
34.991455	-60.875008
37.683105	-48.022549
40.374756	-47.954803
43.066406	-51.255203
45.758057	-43.687366
48.449707	-43.012707
51.141357	-39.539787
53.833008	-36.951813
56.524658	-39.426311
59.216309	-42.571194
61.907959	-40.992043
64.599609	-32.009579
67.291260	-32.109554
69.982910	-37.402725
72.674561	-36.862492
75.366211	-39.577141
78.057861	-48.019573
80.749512	-53.952587
83.441162	-49.320278
86.132813	-55.862488
88.824463	-50.081802
91.516113	-51.155533
94.207764	-39.411777
96.899414	-47.134281
99.591064	-48.526844
102.282715	-43.936108
104.974365	-38.759499
107.666016	-38.143044
110.357666	-41.328381
113.049316	-55.533924
115.740967	-44.059284
118.432617	-45.867767
121.124268	-38.339596
123.815918	-27.872561
126.507568	-24.847031
129.199219	-30.536480
131.890869	-35.540161
134.582520	-33.559681
137.274170	-40.739017
139.965820	-50.561119
142.657471	-40.407173
145.349121	-27.837267
148.040771	-24.603315
150.732422	-35.486629
153.424072	-42.851757
156.115723	-41.170288
158.807373	-39.731739
161.499023	-42.816940
164.190674	-52.899475
166.882324	-35.561127
169.573975	-34.789963
172.265625	-39.984158
174.957275	-40.863121
177.648926	-25.840988
180.340576	-31.428249
183.032227	-31.414707
185.723877	-42.340874
188.415527	-28.294886
191.107178	-26.929380
193.798828	-35.043285
196.490479	-35.525833
199.182129	-42.886066
201.873779	-30.718763
204.565430	-28.016857
207.257080	-24.421633
209.948730	-18.348557
212.640381	-21.601063
215.332031	-32.072250
218.023682	-26.949438
220.715332	-25.299536
223.406982	-21.312180
226.098633	-30.119429
228.790283	-25.222549
231.481934	-24.565271
234.173584	-32.942432
236.865234	-40.386089
239.556885	-32.514755
242.248535	-29.025303
244.940186	-34.254444
247.631836	-40.544521
250.323486	-45.157631
253.015137	-48.376163
255.706787	-53.372345
258.398438	-42.289398
261.090088	-37.071999
263.781738	-36.445297
266.473389	-46.795277
269.165039	-34.318699
271.856689	-47.267334
274.548340	-35.330070
277.239990	-21.517469
279.931641	-20.074137
282.623291	-21.176323
285.314941	-16.396782
288.006592	-20.344398
290.698242	-31.720139
293.389893	-36.284428
296.081543	-43.575710
298.773193	-41.404583
301.464844	-34.186832
304.156494	-42.694241
306.848145	-35.896786
309.539795	-32.662170
312.231445	-34.553162
314.923096	-33.784580
317.614746	-32.961617
320.306396	-41.089115
322.998047	-46.535694
325.689697	-33.021835
328.381348	-35.359467
331.072998	-43.140102
333.764648	-40.294060
336.456299	-39.223637
339.147949	-41.084194
341.839600	-34.978821
344.531250	-34.663692
347.222900	-42.612534
349.914551	-43.096764
352.606201	-37.501915
355.297852	-36.212227
357.989502	-43.668007
360.681152	-37.028587
363.372803	-38.842201
366.064453	-39.863918
368.756104	-43.762589
371.447754	-38.755543
374.139404	-37.564941
376.831055	-39.820374
