Frequency (Hz)	Level (dB)
2.691650	-59.069134
5.383301	-57.513706
8.074951	-59.677002
10.766602	-63.098141
13.458252	-57.258316
16.149902	-50.478493
18.841553	-51.133282
21.533203	-44.837765
24.224854	-42.992741
26.916504	-42.204857
29.608154	-46.188328
32.299805	-48.670200
34.991455	-43.718277
37.683105	-50.666656
40.374756	-45.583286
43.066406	-46.342396
45.758057	-47.885551
48.449707	-44.309895
51.141357	-43.290314
53.833008	-47.458012
56.524658	-48.737694
59.216309	-52.343243
61.907959	-40.044044
64.599609	-42.553165
67.291260	-51.006680
69.982910	-49.684689
72.674561	-47.151031
75.366211	-55.824074
78.057861	-50.657917
80.749512	-46.017620
83.441162	-44.262543
86.132813	-38.507832
88.824463	-36.474262
91.516113	-35.596962
94.207764	-36.950985
96.899414	-43.120953
99.591064	-28.347515
102.282715	-28.956532
104.974365	-32.785725
107.666016	-34.237358
110.357666	-35.380043
113.049316	-38.393330
115.740967	-28.804354
118.432617	-27.984734
121.124268	-26.776421
123.815918	-24.987940
126.507568	-25.108646
129.199219	-28.349854
131.890869	-33.494129
134.582520	-32.964031
137.274170	-26.634373
139.965820	-26.426458
142.657471	-30.147020
145.349121	-30.277805
148.040771	-31.530895
150.732422	-37.251850
153.424072	-38.967129
156.115723	-46.935917
158.807373	-30.443859
161.499023	-28.033274
164.190674	-33.754784
166.882324	-32.643467
169.573975	-27.368156
172.265625	-35.339188
174.957275	-35.416351
177.648926	-30.931599
180.340576	-38.881435
183.032227	-32.547291
185.723877	-31.809671
188.415527	-31.099699
191.107178	-29.365185
193.798828	-35.761032
196.490479	-39.719193
199.182129	-31.231970
201.873779	-26.225239
204.565430	-23.852215
207.257080	-23.033644
209.948730	-18.712406
212.640381	-17.899939
215.332031	-25.341753
218.023682	-26.500122
220.715332	-19.014366
223.406982	-10.554260
226.098633	-9.556601
228.790283	-16.632284
231.481934	-20.559000
234.173584	-33.612663
236.865234	-26.840788
239.556885	-27.357489
242.248535	-35.267841
244.940186	-40.160645
247.631836	-65.887672
250.323486	-36.439964
253.015137	-29.500013
255.706787	-28.908257
258.398438	-33.151516
261.090088	-39.463337
263.781738	-36.874435
266.473389	-44.031803
269.165039	-32.645641
271.856689	-28.347408
274.548340	-31.661812
277.239990	-50.781281
279.931641	-43.298424
282.623291	-38.334774
285.314941	-28.482632
288.006592	-28.438169
290.698242	-44.810032
293.389893	-27.670137
296.081543	-28.904642
298.773193	-27.788107
301.464844	-24.120144
304.156494	-42.431046
306.848145	-26.510576
309.539795	-31.309528
312.231445	-45.812279
314.923096	-29.202793
317.614746	-29.724699
320.306396	-33.934048
322.998047	-29.702629
325.689697	-36.100994
328.381348	-28.519848
331.072998	-34.390205
333.764648	-35.488628
336.456299	-28.325689
339.147949	-41.802738
341.839600	-29.253922
344.531250	-38.427952
347.222900	-34.370579
349.914551	-38.600063
352.606201	-30.934008
355.297852	-33.359825
