Frequency (Hz)	Level (dB)
2.691650	-54.499786
5.383301	-59.114361
8.074951	-57.633572
10.766602	-55.341362
13.458252	-60.597443
16.149902	-57.940380
18.841553	-60.092506
21.533203	-59.130306
24.224854	-59.030354
26.916504	-58.273174
29.608154	-53.255619
32.299805	-47.826881
34.991455	-51.536263
37.683105	-61.606915
40.374756	-49.343571
43.066406	-56.776997
45.758057	-49.111412
48.449707	-45.839325
51.141357	-44.519455
53.833008	-52.203274
56.524658	-53.149033
59.216309	-44.531746
61.907959	-42.198956
64.599609	-51.416771
67.291260	-53.534119
69.982910	-52.239960
72.674561	-58.289566
75.366211	-59.041138
78.057861	-51.346012
80.749512	-48.796089
83.441162	-45.699100
86.132813	-48.822506
88.824463	-53.266327
91.516113	-65.146698
94.207764	-56.075672
96.899414	-46.532578
99.591064	-47.588909
102.282715	-41.406727
104.974365	-43.474365
107.666016	-49.511463
110.357666	-41.045753
113.049316	-50.028378
115.740967	-50.906136
118.432617	-33.569805
121.124268	-29.705095
123.815918	-30.766439
126.507568	-38.329651
129.199219	-32.216648
131.890869	-30.274288
134.582520	-44.188225
137.274170	-41.767906
139.965820	-36.825397
142.657471	-31.786470
145.349121	-36.713139
148.040771	-34.524555
150.732422	-36.676319
153.424072	-68.630371
156.115723	-41.952332
158.807373	-47.615829
161.499023	-37.932720
164.190674	-33.658482
166.882324	-41.674339
169.573975	-58.951141
172.265625	-39.372471
174.957275	-37.836456
177.648926	-51.523205
180.340576	-34.660416
183.032227	-33.433731
185.723877	-33.277012
188.415527	-35.181686
191.107178	-33.131088
193.798828	-36.691219
196.490479	-43.597591
199.182129	-33.447826
201.873779	-29.856972
204.565430	-28.716585
207.257080	-37.782448
209.948730	-25.186277
212.640381	-38.078747
215.332031	-31.294230
218.023682	-40.426697
220.715332	-27.123184
223.406982	-16.467472
226.098633	-11.662649
228.790283	-21.697916
231.481934	-27.573351
234.173584	-25.520910
236.865234	-27.445490
239.556885	-31.688055
