Frequency (Hz)	Level (dB)
2.691650	-64.033836
5.383301	-55.120750
8.074951	-57.903690
10.766602	-63.772526
13.458252	-55.591778
16.149902	-55.210625
18.841553	-53.222755
21.533203	-47.270161
24.224854	-50.467083
26.916504	-49.817932
29.608154	-50.153996
32.299805	-58.944641
34.991455	-48.796856
37.683105	-65.603088
40.374756	-44.747704
43.066406	-48.129948
45.758057	-55.943577
48.449707	-51.377537
51.141357	-49.809612
53.833008	-52.555756
56.524658	-57.728718
59.216309	-49.073505
61.907959	-44.153267
64.599609	-50.004005
67.291260	-67.115364
69.982910	-63.131363
72.674561	-64.975266
75.366211	-65.499748
78.057861	-50.836613
80.749512	-61.131577
83.441162	-49.200851
86.132813	-53.401703
88.824463	-55.882313
91.516113	-54.635105
94.207764	-49.052227
96.899414	-50.733841
99.591064	-51.292950
102.282715	-41.867702
104.974365	-41.425396
107.666016	-58.804146
110.357666	-51.739052
113.049316	-51.930344
115.740967	-45.901852
118.432617	-49.696861
121.124268	-45.239208
123.815918	-27.982576
126.507568	-27.463650
129.199219	-42.423466
131.890869	-45.341362
134.582520	-52.676533
137.274170	-41.775684
139.965820	-48.268826
142.657471	-36.417236
145.349121	-25.966179
148.040771	-30.021778
150.732422	-49.234585
153.424072	-52.533989
156.115723	-44.487289
158.807373	-46.710567
161.499023	-49.717819
164.190674	-32.973606
166.882324	-24.771633
169.573975	-26.774019
172.265625	-30.007711
174.957275	-29.422012
177.648926	-25.485275
180.340576	-43.337299
183.032227	-27.689417
185.723877	-24.091366
188.415527	-33.049603
191.107178	-19.022417
193.798828	-14.236893
196.490479	-16.808605
199.182129	-24.371025
201.873779	-37.409431
204.565430	-39.281765
207.257080	-27.659992
209.948730	-26.092726
212.640381	-44.657669
215.332031	-47.225674
218.023682	-54.049263
220.715332	-45.851654
223.406982	-39.227657
226.098633	-29.645376
228.790283	-19.495142
231.481934	-22.748236
234.173584	-48.409241
236.865234	-43.323784
239.556885	-38.471191
242.248535	-38.706551
244.940186	-43.909683
247.631836	-32.105629
250.323486	-24.847872
253.015137	-31.471188
255.706787	-45.728928
258.398438	-45.569031
261.090088	-52.214169
263.781738	-56.123116
266.473389	-62.043636
269.165039	-46.372780
271.856689	-48.672001
274.548340	-46.232777
277.239990	-50.021938
279.931641	-56.458069
282.623291	-45.298534
285.314941	-48.164036
288.006592	-49.563492
290.698242	-51.180374
293.389893	-45.321075
296.081543	-47.764511
298.773193	-48.756916
301.464844	-49.494091
304.156494	-53.521835
306.848145	-50.273766
309.539795	-50.079681
312.231445	-57.840469
314.923096	-53.937763
317.614746	-47.818954
320.306396	-47.606548
322.998047	-55.325428
325.689697	-48.708321
328.381348	-51.797668
331.072998	-43.653412
333.764648	-35.405979
336.456299	-35.047306
339.147949	-46.446003
341.839600	-44.976955
344.531250	-42.257324
347.222900	-55.738777
349.914551	-35.065323
352.606201	-37.095337
355.297852	-31.142925
357.989502	-37.536098
360.681152	-35.237545
363.372803	-35.088387
366.064453	-39.103218
368.756104	-34.295925
371.447754	-40.959843
374.139404	-30.366659
376.831055	-29.501593
379.522705	-30.936823
382.214355	-35.944050
384.906006	-23.087429
387.597656	-20.165491
390.289307	-25.017704
392.980957	-34.104755
395.672607	-44.880314
398.364258	-52.574783
401.055908	-51.577106
403.747559	-57.795422
406.439209	-53.186996
409.130859	-52.169060
411.822510	-64.038620
414.514160	-52.093693
417.205811	-42.148167
419.897461	-50.780788
422.589111	-53.822174
425.280762	-50.098820
427.972412	-47.632938
430.664063	-48.643135
433.355713	-57.057869
436.047363	-62.821892
438.739014	-52.321312
441.430664	-54.976257
444.122314	-48.977798
446.813965	-45.894066
449.505615	-51.914974
452.197266	-53.825695
454.888916	-59.420868
457.580566	-42.068047
460.272217	-39.177727
462.963867	-52.145992
465.655518	-52.674713
468.347168	-54.870441
471.038818	-48.471531
473.730469	-51.917809
476.422119	-48.356792
479.113770	-47.879349
481.805420	-52.020454
484.497070	-39.825211
487.188721	-41.331985
489.880371	-52.689587
492.572021	-57.017403
495.263672	-54.157974
497.955322	-54.773937
500.646973	-45.794178
503.338623	-46.663231
