Frequency (Hz)	Level (dB)
2.691650	-58.774815
5.383301	-60.478264
8.074951	-57.093067
10.766602	-68.706718
13.458252	-61.273914
16.149902	-60.173637
18.841553	-55.361137
21.533203	-54.780205
24.224854	-63.837029
26.916504	-58.715755
29.608154	-82.991325
32.299805	-66.596100
34.991455	-58.966743
37.683105	-54.180359
40.374756	-62.506420
43.066406	-67.973793
45.758057	-61.874516
48.449707	-47.216370
51.141357	-46.653530
53.833008	-61.825024
56.524658	-68.565132
59.216309	-54.694416
61.907959	-51.536175
64.599609	-62.039371
67.291260	-58.306637
69.982910	-58.314575
72.674561	-53.522747
75.366211	-61.364113
78.057861	-55.303940
80.749512	-51.761539
83.441162	-55.545803
86.132813	-53.568729
88.824463	-47.032082
91.516113	-65.732796
94.207764	-52.664410
96.899414	-41.643799
99.591064	-39.080578
102.282715	-46.545837
104.974365	-65.242615
107.666016	-72.828171
110.357666	-56.243706
113.049316	-55.719318
115.740967	-57.974293
118.432617	-53.423813
121.124268	-41.215885
123.815918	-36.870079
126.507568	-37.158508
129.199219	-34.482719
131.890869	-35.679615
134.582520	-45.511147
137.274170	-44.806156
139.965820	-44.065334
142.657471	-45.799595
145.349121	-42.039936
148.040771	-43.033710
150.732422	-35.350864
153.424072	-36.065903
156.115723	-36.958107
158.807373	-36.287746
161.499023	-46.547619
164.190674	-38.992989
166.882324	-37.881840
169.573975	-43.141220
172.265625	-46.200451
174.957275	-43.315071
177.648926	-36.861099
180.340576	-39.804958
183.032227	-45.879723
185.723877	-38.341991
188.415527	-37.608322
191.107178	-39.536068
193.798828	-27.261036
196.490479	-11.111034
199.182129	-11.419358
201.873779	-27.369215
204.565430	-28.007397
207.257080	-32.051975
209.948730	-31.223921
212.640381	-33.450352
215.332031	-43.960876
218.023682	-39.223003
220.715332	-37.935963
223.406982	-33.682213
226.098633	-27.797558
228.790283	-32.326542
231.481934	-31.639030
234.173584	-36.718975
236.865234	-35.916855
239.556885	-38.093182
242.248535	-39.740074
244.940186	-40.227890
247.631836	-38.394672
250.323486	-44.887253
253.015137	-47.415382
255.706787	-53.302948
258.398438	-40.466122
261.090088	-39.710041
263.781738	-44.305649
266.473389	-43.884109
269.165039	-44.911442
271.856689	-53.064716
274.548340	-60.068020
277.239990	-49.059517
279.931641	-51.874180
282.623291	-46.389122
285.314941	-43.055058
288.006592	-39.424397
290.698242	-45.365620
293.389893	-40.531490
296.081543	-33.071465
298.773193	-38.063816
301.464844	-43.079159
304.156494	-53.372688
306.848145	-57.251595
309.539795	-37.754704
312.231445	-32.837147
314.923096	-35.980518
317.614746	-35.921761
320.306396	-40.342560
322.998047	-40.852180
