Frequency (Hz)	Level (dB)
2.691650	-58.567142
5.383301	-57.840313
8.074951	-59.969219
10.766602	-53.115906
13.458252	-51.071957
16.149902	-51.976608
18.841553	-59.266945
21.533203	-55.981915
24.224854	-51.933647
26.916504	-56.196938
29.608154	-51.230282
32.299805	-53.873993
34.991455	-58.483753
37.683105	-53.301540
40.374756	-54.692360
43.066406	-55.644608
45.758057	-64.944534
48.449707	-46.561516
51.141357	-40.688446
53.833008	-49.672474
56.524658	-52.981915
59.216309	-68.277565
61.907959	-42.577492
64.599609	-46.541397
67.291260	-57.043625
69.982910	-62.241802
72.674561	-65.243553
75.366211	-65.522171
78.057861	-66.983223
80.749512	-49.252556
83.441162	-44.645092
86.132813	-50.261261
88.824463	-56.041050
91.516113	-52.783867
94.207764	-57.535717
96.899414	-61.588943
99.591064	-43.337128
102.282715	-38.330772
104.974365	-40.105976
107.666016	-55.962997
110.357666	-44.884018
113.049316	-50.922489
115.740967	-61.422413
118.432617	-45.446262
121.124268	-39.905087
123.815918	-29.875536
126.507568	-32.160099
129.199219	-42.393574
131.890869	-35.266506
134.582520	-44.598682
137.274170	-49.824093
139.965820	-39.585323
142.657471	-32.915939
145.349121	-28.070498
148.040771	-32.600002
150.732422	-50.268013
153.424072	-38.046490
156.115723	-50.356316
158.807373	-44.164833
161.499023	-40.757935
164.190674	-33.145332
166.882324	-30.704254
169.573975	-36.671677
172.265625	-42.935638
174.957275	-43.588821
177.648926	-43.225464
180.340576	-44.067589
183.032227	-40.176575
185.723877	-33.810818
188.415527	-30.208078
191.107178	-29.202045
193.798828	-27.501154
196.490479	-46.944622
199.182129	-36.379417
201.873779	-41.468037
204.565430	-27.405455
207.257080	-22.700047
209.948730	-21.717829
212.640381	-30.872280
215.332031	-32.750713
218.023682	-35.146835
220.715332	-32.524288
223.406982	-41.307594
226.098633	-31.261599
228.790283	-13.080593
231.481934	-15.834579
234.173584	-29.926554
236.865234	-26.022495
239.556885	-27.075554
242.248535	-39.569836
244.940186	-38.131588
247.631836	-32.480381
250.323486	-32.187099
253.015137	-36.532181
255.706787	-43.030128
258.398438	-44.468277
261.090088	-46.014107
263.781738	-39.789257
266.473389	-34.938450
269.165039	-33.604904
271.856689	-35.515316
274.548340	-32.146061
277.239990	-35.649517
279.931641	-40.720245
282.623291	-40.777161
285.314941	-46.324757
288.006592	-56.176468
290.698242	-46.061752
293.389893	-44.731262
296.081543	-45.453899
298.773193	-48.921955
301.464844	-42.982269
304.156494	-41.231644
306.848145	-41.344543
309.539795	-39.287037
312.231445	-40.743027
314.923096	-40.591747
317.614746	-38.547619
320.306396	-35.304131
322.998047	-35.381443
325.689697	-36.281002
328.381348	-35.664425
331.072998	-37.948402
333.764648	-38.004055
336.456299	-36.504082
339.147949	-33.811600
341.839600	-33.464809
344.531250	-40.908642
347.222900	-51.856312
349.914551	-41.852737
352.606201	-41.728321
355.297852	-37.946423
357.989502	-36.479973
360.681152	-38.963764
363.372803	-37.127438
366.064453	-38.033581
368.756104	-36.310677
371.447754	-46.267807
374.139404	-41.445747
376.831055	-39.207260
379.522705	-41.656635
382.214355	-43.360817
384.906006	-59.421761
387.597656	-46.251556
390.289307	-43.199039
392.980957	-48.811302
395.672607	-42.324482
398.364258	-49.685612
401.055908	-45.913239
403.747559	-57.588684
406.439209	-51.712811
409.130859	-42.259964
411.822510	-44.862659
414.514160	-43.275974
417.205811	-49.335960
419.897461	-46.624607
422.589111	-50.652596
425.280762	-53.238792
427.972412	-50.299873
430.664063	-51.513844
433.355713	-45.426956
436.047363	-60.385151
438.739014	-48.422363
441.430664	-47.438389
444.122314	-42.262707
446.813965	-54.247196
449.505615	-48.649334
452.197266	-40.581875
454.888916	-34.384861
457.580566	-20.907927
460.272217	-22.893032
462.963867	-29.812428
465.655518	-47.562931
468.347168	-45.625530
471.038818	-37.564018
473.730469	-39.468895
476.422119	-46.038136
479.113770	-52.370232
481.805420	-45.643070
484.497070	-49.479733
487.188721	-61.884666
489.880371	-50.553661
492.572021	-49.434532
495.263672	-50.042561
497.955322	-54.465000
500.646973	-54.576683
503.338623	-46.140377
506.030273	-50.932499
508.721924	-59.354317
511.413574	-47.680683
514.105225	-48.436527
516.796875	-52.540436
519.488525	-58.124592
522.180176	-46.975716
524.871826	-49.382645
527.563477	-56.646618
530.255127	-54.067398
532.946777	-55.337467
535.638428	-58.827721
538.330078	-58.766647
541.021729	-54.360764
543.713379	-62.483543
546.405029	-62.320961
549.096680	-50.153336
551.788330	-53.402012
554.479980	-66.925713
557.171631	-53.892536
559.863281	-50.316132
562.554932	-50.296127
565.246582	-55.063469
567.938232	-52.050407
570.629883	-53.757160
573.321533	-55.913288
576.013184	-47.978275
578.704834	-49.353611
581.396484	-47.849464
584.088135	-44.887802
586.779785	-44.682045
589.471436	-41.954117
592.163086	-44.811821
594.854736	-53.122620
597.546387	-54.954498
600.238037	-56.280758
602.929688	-51.486454
605.621338	-54.723835
608.312988	-57.753090
611.004639	-55.411068
613.696289	-51.738445
616.387939	-53.695351
619.079590	-63.348114
621.771240	-50.886261
624.462891	-60.760349
627.154541	-51.973930
629.846191	-62.378513
632.537842	-66.399727
635.229492	-50.109356
637.921143	-47.412380
640.612793	-53.444500
643.304443	-57.367661
645.996094	-52.937134
648.687744	-57.773930
651.379395	-59.265850
654.071045	-57.949970
656.762695	-46.752487
659.454346	-45.715488
662.145996	-49.918526
664.837646	-54.098316
667.529297	-57.535061
670.220947	-51.250141
672.912598	-49.083199
675.604248	-50.391621
678.295898	-54.781670
680.987549	-52.370564
683.679199	-43.520512
686.370850	-47.141014
689.062500	-62.860809
691.754150	-55.703709
694.445801	-45.306938
697.137451	-40.984562
699.829102	-41.796635
702.520752	-36.387608
705.212402	-31.504339
707.904053	-35.282227
710.595703	-40.722073
713.287354	-51.099789
715.979004	-48.341579
718.670654	-41.885124
721.362305	-52.829845
724.053955	-52.034897
726.745605	-45.486145
729.437256	-46.931583
732.128906	-51.126827
734.820557	-52.308666
737.512207	-59.968918
740.203857	-52.644173
742.895508	-60.201561
745.587158	-50.815830
748.278809	-50.676270
750.970459	-53.556236
753.662109	-59.022652
756.353760	-51.892338
759.045410	-52.785587
761.737061	-51.589069
764.428711	-49.908573
767.120361	-50.809296
769.812012	-49.958683
772.503662	-58.222515
775.195313	-54.415794
777.886963	-51.643993
780.578613	-49.970734
783.270264	-50.890617
785.961914	-54.498886
