Frequency (Hz)	Level (dB)
2.691650	-84.481956
5.383301	-59.224182
8.074951	-55.836983
10.766602	-59.092075
13.458252	-55.418194
16.149902	-58.167751
18.841553	-58.036896
21.533203	-58.761772
24.224854	-72.731865
26.916504	-52.257431
29.608154	-49.527870
32.299805	-50.112232
34.991455	-58.059586
37.683105	-55.534100
40.374756	-57.245396
43.066406	-52.944172
45.758057	-58.241695
48.449707	-56.954182
51.141357	-45.800331
53.833008	-47.860588
56.524658	-49.954571
59.216309	-50.053555
61.907959	-45.685211
64.599609	-63.520031
67.291260	-65.565613
69.982910	-57.426311
72.674561	-63.756283
75.366211	-60.270679
78.057861	-53.728123
80.749512	-51.380375
83.441162	-52.636013
86.132813	-48.413792
88.824463	-54.431404
91.516113	-60.462135
94.207764	-48.375687
96.899414	-53.315578
99.591064	-59.602699
102.282715	-44.145248
104.974365	-46.736473
107.666016	-59.500938
110.357666	-42.993088
113.049316	-52.103596
115.740967	-50.166786
118.432617	-33.554588
121.124268	-30.816317
123.815918	-29.534025
126.507568	-36.124439
129.199219	-40.518620
131.890869	-35.240410
134.582520	-50.836857
137.274170	-37.118835
139.965820	-34.598507
142.657471	-26.561218
145.349121	-30.833796
148.040771	-38.186970
150.732422	-41.945557
153.424072	-49.631001
156.115723	-50.969311
158.807373	-38.304466
161.499023	-34.351254
164.190674	-31.870514
166.882324	-35.509758
169.573975	-47.532356
172.265625	-30.364235
174.957275	-26.077251
177.648926	-29.377295
180.340576	-14.253755
183.032227	-11.968336
185.723877	-21.859747
188.415527	-29.859310
191.107178	-41.609795
193.798828	-30.752928
196.490479	-69.786232
199.182129	-31.552139
201.873779	-29.157677
204.565430	-23.535471
207.257080	-27.256973
209.948730	-27.909569
212.640381	-37.476669
215.332031	-37.717228
218.023682	-30.797096
220.715332	-23.620861
223.406982	-23.052738
226.098633	-22.342199
228.790283	-11.789345
231.481934	-12.489017
234.173584	-26.585869
236.865234	-40.617832
239.556885	-39.565174
242.248535	-50.867012
244.940186	-43.405537
247.631836	-34.675251
250.323486	-34.263870
253.015137	-34.666225
255.706787	-33.343166
258.398438	-37.633842
261.090088	-44.885826
263.781738	-47.851772
266.473389	-44.000801
269.165039	-47.471416
271.856689	-37.163704
274.548340	-37.461990
277.239990	-49.883736
279.931641	-38.312637
282.623291	-35.885941
285.314941	-42.606766
288.006592	-44.843113
290.698242	-46.398624
293.389893	-40.103199
296.081543	-45.362617
298.773193	-44.067753
301.464844	-43.599972
304.156494	-38.984314
306.848145	-42.619667
309.539795	-45.369289
312.231445	-45.655121
314.923096	-40.807507
317.614746	-41.117886
320.306396	-42.773907
322.998047	-45.009315
325.689697	-49.260529
328.381348	-38.024002
331.072998	-35.096313
333.764648	-35.959457
336.456299	-34.950432
339.147949	-41.834122
341.839600	-33.255669
344.531250	-30.865927
347.222900	-34.514919
349.914551	-34.749245
352.606201	-43.075809
355.297852	-37.227165
357.989502	-31.880795
360.681152	-24.339237
363.372803	-21.471441
366.064453	-22.167236
368.756104	-31.942448
371.447754	-33.911091
374.139404	-34.861904
376.831055	-39.600163
379.522705	-50.283485
382.214355	-43.675865
384.906006	-43.467907
387.597656	-50.432594
390.289307	-58.625927
392.980957	-48.982052
395.672607	-45.383598
398.364258	-70.244225
401.055908	-44.693230
403.747559	-45.216393
406.439209	-39.306404
409.130859	-43.998188
411.822510	-41.707172
414.514160	-50.121819
417.205811	-51.700115
419.897461	-48.628208
422.589111	-36.083340
425.280762	-33.014668
427.972412	-41.190094
430.664063	-36.899628
433.355713	-36.702084
436.047363	-45.822277
438.739014	-42.759384
441.430664	-39.290813
444.122314	-41.985180
446.813965	-48.082214
449.505615	-41.293430
452.197266	-34.426483
454.888916	-33.412781
457.580566	-26.445753
460.272217	-18.220020
462.963867	-22.076784
465.655518	-33.092823
468.347168	-36.845230
471.038818	-40.413193
473.730469	-39.923462
476.422119	-37.345455
479.113770	-39.913937
481.805420	-42.792702
484.497070	-51.411808
487.188721	-41.629288
489.880371	-51.564663
492.572021	-51.816578
495.263672	-44.294952
497.955322	-44.811684
