Frequency (Hz)	Level (dB)
2.691650	-69.167763
5.383301	-68.637093
8.074951	-62.996986
10.766602	-59.024696
13.458252	-61.744987
16.149902	-58.587868
18.841553	-53.892918
21.533203	-50.280186
24.224854	-53.036797
26.916504	-58.905025
29.608154	-58.630856
32.299805	-64.052238
34.991455	-63.648769
37.683105	-61.221748
40.374756	-67.218880
43.066406	-65.276878
45.758057	-58.276066
48.449707	-52.529526
51.141357	-53.233101
53.833008	-72.492462
56.524658	-60.426792
59.216309	-59.950050
61.907959	-61.168819
64.599609	-60.612133
67.291260	-59.610680
69.982910	-70.179817
72.674561	-67.766441
75.366211	-64.843613
78.057861	-57.635895
80.749512	-60.420635
83.441162	-62.315853
86.132813	-67.106895
88.824463	-65.075996
91.516113	-65.177040
94.207764	-56.474007
96.899414	-55.446766
99.591064	-48.964436
102.282715	-44.628845
104.974365	-48.991936
107.666016	-57.911087
110.357666	-66.680061
113.049316	-50.665527
115.740967	-45.528877
118.432617	-41.072304
121.124268	-38.211102
123.815918	-40.006660
126.507568	-45.223927
129.199219	-53.132046
131.890869	-59.729218
134.582520	-66.901123
137.274170	-50.193165
139.965820	-50.373627
142.657471	-56.212547
145.349121	-57.403370
148.040771	-59.589546
150.732422	-53.322659
153.424072	-64.443481
156.115723	-63.179379
158.807373	-58.243248
161.499023	-52.904648
164.190674	-58.360458
166.882324	-53.315292
169.573975	-50.275307
172.265625	-54.852234
174.957275	-48.568768
177.648926	-65.418144
180.340576	-53.714687
183.032227	-47.430397
185.723877	-53.440773
188.415527	-49.999878
191.107178	-43.521362
193.798828	-45.550228
196.490479	-43.690750
199.182129	-40.698826
201.873779	-38.947807
204.565430	-26.532951
207.257080	-25.763294
209.948730	-41.227676
212.640381	-46.834812
215.332031	-41.124996
218.023682	-40.503880
220.715332	-41.041203
223.406982	-39.179546
226.098633	-43.653774
228.790283	-39.036373
231.481934	-34.822124
234.173584	-31.243603
236.865234	-29.357855
239.556885	-27.160002
242.248535	-26.078476
244.940186	-27.934975
247.631836	-32.434338
250.323486	-33.189026
253.015137	-37.220493
255.706787	-37.358559
258.398438	-43.393082
261.090088	-56.184292
263.781738	-43.857502
266.473389	-42.968460
269.165039	-40.291515
271.856689	-41.793270
274.548340	-51.366726
277.239990	-48.652000
279.931641	-53.421814
282.623291	-56.138077
285.314941	-52.017952
288.006592	-61.018520
290.698242	-61.764141
293.389893	-49.698071
296.081543	-61.040760
298.773193	-50.624138
301.464844	-50.345760
304.156494	-56.252411
306.848145	-46.064198
309.539795	-44.074047
312.231445	-45.937637
314.923096	-49.021000
317.614746	-56.416225
320.306396	-55.576572
322.998047	-57.363884
325.689697	-54.773827
328.381348	-52.531925
331.072998	-51.513180
333.764648	-49.761368
336.456299	-48.193268
339.147949	-48.444740
341.839600	-50.849201
344.531250	-48.606358
347.222900	-57.156624
349.914551	-51.993549
352.606201	-47.168858
355.297852	-42.876850
357.989502	-40.413128
360.681152	-38.007923
363.372803	-38.458591
366.064453	-42.033436
368.756104	-39.871658
371.447754	-38.399242
374.139404	-41.820114
376.831055	-39.913265
379.522705	-42.173176
382.214355	-53.412285
384.906006	-43.888668
387.597656	-58.222950
390.289307	-54.610397
392.980957	-56.463566
395.672607	-53.916470
398.364258	-54.521404
401.055908	-52.026829
403.747559	-56.336582
406.439209	-65.228279
409.130859	-49.012733
411.822510	-45.525841
414.514160	-57.398777
417.205811	-57.519424
419.897461	-71.549828
422.589111	-60.608238
425.280762	-61.948254
427.972412	-59.463856
430.664063	-58.172665
433.355713	-47.745304
436.047363	-55.008389
438.739014	-80.874695
441.430664	-47.436771
444.122314	-49.609474
446.813965	-56.128365
449.505615	-53.651089
452.197266	-51.859207
454.888916	-59.690884
457.580566	-55.389721
460.272217	-48.468128
462.963867	-55.572227
465.655518	-45.985897
468.347168	-43.744823
471.038818	-42.408707
473.730469	-43.212818
476.422119	-41.693615
479.113770	-39.302597
481.805420	-38.248089
484.497070	-38.061180
487.188721	-38.955700
489.880371	-38.904160
492.572021	-37.132225
495.263672	-36.744209
497.955322	-38.389851
500.646973	-38.619579
503.338623	-41.900928
506.030273	-40.867348
508.721924	-43.074619
511.413574	-46.154312
514.105225	-48.111008
516.796875	-50.554817
519.488525	-52.887272
522.180176	-59.113491
524.871826	-59.834892
527.563477	-55.474236
530.255127	-75.036530
532.946777	-58.313545
535.638428	-57.394917
538.330078	-60.859966
541.021729	-61.097172
543.713379	-64.254738
546.405029	-60.880096
549.096680	-57.787521
551.788330	-65.013184
554.479980	-55.376255
557.171631	-53.249458
559.863281	-56.858902
562.554932	-58.709797
565.246582	-71.130539
567.938232	-62.513527
570.629883	-59.984882
573.321533	-59.155888
576.013184	-55.620869
578.704834	-61.343533
581.396484	-53.267456
584.088135	-61.107140
586.779785	-59.227943
589.471436	-54.096226
592.163086	-49.490780
594.854736	-48.511566
597.546387	-47.955387
600.238037	-47.069099
602.929688	-46.284782
605.621338	-45.979607
608.312988	-47.525925
611.004639	-50.879910
613.696289	-51.292168
616.387939	-52.038879
619.079590	-54.966888
621.771240	-51.965763
624.462891	-55.113102
627.154541	-56.561207
629.846191	-59.282776
632.537842	-64.940231
635.229492	-57.122684
637.921143	-71.958450
640.612793	-69.637527
643.304443	-67.680519
645.996094	-68.400673
648.687744	-85.765694
651.379395	-72.479942
654.071045	-85.236679
656.762695	-74.482262
659.454346	-71.544434
662.145996	-71.260849
664.837646	-67.361534
667.529297	-84.898407
670.220947	-70.536469
672.912598	-77.577187
675.604248	-76.753441
678.295898	-82.172829
680.987549	-73.198273
683.679199	-71.137741
686.370850	-76.017403
689.062500	-73.660408
691.754150	-84.377327
694.445801	-71.121567
697.137451	-67.260185
699.829102	-69.075897
702.520752	-64.173042
705.212402	-60.560268
707.904053	-59.363228
710.595703	-56.911308
713.287354	-56.652451
715.979004	-56.597794
718.670654	-55.323841
721.362305	-57.326797
724.053955	-59.448933
726.745605	-60.320774
729.437256	-59.452007
732.128906	-59.664936
734.820557	-60.084106
737.512207	-63.941574
740.203857	-70.063072
742.895508	-69.651718
745.587158	-62.944561
748.278809	-72.170921
750.970459	-68.344604
753.662109	-62.273006
756.353760	-57.098495
759.045410	-63.492546
761.737061	-56.736423
764.428711	-69.688202
767.120361	-58.076797
769.812012	-61.357155
772.503662	-66.211464
775.195313	-61.528580
777.886963	-68.251968
780.578613	-64.603531
783.270264	-59.902275
785.961914	-59.860920
788.653564	-68.102432
791.345215	-65.037148
794.036865	-69.340919
796.728516	-72.968636
799.420166	-62.472118
802.111816	-65.196777
804.803467	-73.787483
807.495117	-68.229172
810.186768	-63.901756
812.878418	-64.114929
815.570068	-54.664780
818.261719	-54.896122
820.953369	-83.184349
823.645020	-58.601643
826.336670	-56.081490
829.028320	-63.022190
831.719971	-58.773632
834.411621	-56.048832
837.103271	-66.417213
839.794922	-64.307304
842.486572	-49.188236
845.178223	-49.126038
847.869873	-52.208515
850.561523	-55.157928
853.253174	-53.712875
855.944824	-50.585922
858.636475	-55.498791
861.328125	-55.685436
864.019775	-51.581375
866.711426	-56.591358
869.403076	-59.143784
872.094727	-62.202114
874.786377	-55.518425
877.478027	-63.535721
880.169678	-62.557766
882.861328	-63.493034
885.552979	-60.679512
