Frequency (Hz)	Level (dB)
2.691650	-50.924259
5.383301	-52.459366
8.074951	-51.388962
10.766602	-55.571896
13.458252	-48.300140
16.149902	-46.312458
18.841553	-44.498268
21.533203	-48.015663
24.224854	-48.803394
26.916504	-42.932098
29.608154	-44.319340
32.299805	-48.710945
34.991455	-52.231743
37.683105	-45.505230
40.374756	-44.659119
43.066406	-40.741135
45.758057	-35.352074
48.449707	-43.689808
51.141357	-34.954502
53.833008	-30.166653
56.524658	-35.861294
59.216309	-37.199303
61.907959	-39.973736
64.599609	-44.623592
67.291260	-40.834827
69.982910	-40.849976
72.674561	-43.545059
75.366211	-47.824184
78.057861	-48.272381
80.749512	-51.490814
83.441162	-51.396385
86.132813	-52.440598
88.824463	-47.061169
91.516113	-50.292027
94.207764	-50.317745
96.899414	-49.313602
99.591064	-45.684677
102.282715	-37.949936
104.974365	-43.779514
107.666016	-47.302998
110.357666	-44.092789
113.049316	-43.459259
115.740967	-48.106407
118.432617	-40.045403
121.124268	-33.388702
123.815918	-28.521242
126.507568	-50.080849
129.199219	-31.964594
131.890869	-28.529482
134.582520	-31.885351
137.274170	-35.615971
139.965820	-48.860004
142.657471	-41.160557
145.349121	-34.512558
148.040771	-27.476906
150.732422	-34.089481
153.424072	-40.020966
156.115723	-43.357307
158.807373	-39.646824
161.499023	-39.194302
164.190674	-32.796036
166.882324	-35.653393
169.573975	-39.866341
172.265625	-48.092037
174.957275	-31.201736
177.648926	-28.299276
180.340576	-18.099297
183.032227	-13.481259
185.723877	-20.770042
188.415527	-22.259386
191.107178	-19.867155
193.798828	-22.525751
196.490479	-27.788553
199.182129	-25.965803
201.873779	-25.969912
204.565430	-24.986780
207.257080	-19.857445
209.948730	-22.720840
212.640381	-23.599562
215.332031	-28.861187
218.023682	-17.910080
220.715332	-14.001447
223.406982	-13.349182
226.098633	-14.615605
228.790283	-20.460991
231.481934	-30.066792
234.173584	-24.058052
236.865234	-16.424421
239.556885	-16.853315
242.248535	-21.887165
244.940186	-33.874901
247.631836	-28.687551
250.323486	-49.107220
253.015137	-37.944298
255.706787	-34.638077
258.398438	-24.096333
261.090088	-20.328671
263.781738	-28.460583
266.473389	-34.134792
269.165039	-29.854979
271.856689	-28.308477
274.548340	-40.335865
277.239990	-56.367874
279.931641	-41.457684
282.623291	-39.334259
285.314941	-37.395496
288.006592	-36.329567
290.698242	-39.115791
293.389893	-35.104542
296.081543	-37.646442
298.773193	-40.081985
301.464844	-44.508835
304.156494	-35.364208
306.848145	-40.329212
309.539795	-39.175423
312.231445	-41.683167
314.923096	-35.965069
317.614746	-34.589863
320.306396	-32.729046
322.998047	-44.670940
325.689697	-38.410706
328.381348	-45.081799
331.072998	-31.282627
333.764648	-32.460613
336.456299	-27.928791
339.147949	-43.126617
341.839600	-24.478855
344.531250	-22.425182
347.222900	-30.304514
349.914551	-28.782822
352.606201	-34.360386
355.297852	-25.764194
357.989502	-34.063156
360.681152	-34.219002
363.372803	-23.470928
366.064453	-23.095694
368.756104	-35.834282
371.447754	-39.189899
374.139404	-36.129997
376.831055	-38.257641
379.522705	-32.308147
382.214355	-35.466465
384.906006	-41.938282
387.597656	-36.734406
390.289307	-36.974998
392.980957	-51.944351
395.672607	-35.555283
398.364258	-36.762913
401.055908	-43.599861
403.747559	-32.917374
406.439209	-35.421452
409.130859	-33.962776
411.822510	-36.644798
414.514160	-35.453648
417.205811	-48.061207
419.897461	-36.211037
422.589111	-37.692219
