Frequency (Hz)	Level (dB)
2.691650	-57.737892
5.383301	-60.964451
8.074951	-63.281494
10.766602	-69.508537
13.458252	-73.656921
16.149902	-62.994656
18.841553	-52.977798
21.533203	-52.500359
24.224854	-56.928059
26.916504	-56.096539
29.608154	-50.573448
32.299805	-58.680668
34.991455	-63.394585
37.683105	-62.376125
40.374756	-62.811523
43.066406	-63.474228
45.758057	-57.622540
48.449707	-54.834763
51.141357	-55.151398
53.833008	-55.408260
56.524658	-55.435787
59.216309	-58.691818
61.907959	-53.928890
64.599609	-62.854713
67.291260	-68.810081
69.982910	-57.224384
72.674561	-58.111389
75.366211	-58.889351
78.057861	-53.370342
80.749512	-53.774429
83.441162	-63.881191
86.132813	-50.002575
88.824463	-47.354076
91.516113	-48.053787
94.207764	-52.054783
96.899414	-42.519775
99.591064	-38.847610
102.282715	-40.540535
104.974365	-39.563152
107.666016	-50.663994
110.357666	-47.263828
113.049316	-43.665249
115.740967	-51.876492
118.432617	-60.530922
121.124268	-60.217587
123.815918	-53.195129
126.507568	-44.582462
129.199219	-40.200249
131.890869	-38.630501
134.582520	-46.021538
137.274170	-54.828800
139.965820	-46.631649
142.657471	-43.273773
145.349121	-49.597851
148.040771	-46.897720
150.732422	-44.151783
153.424072	-44.018021
156.115723	-45.731319
158.807373	-45.839264
161.499023	-50.152851
164.190674	-48.226803
166.882324	-45.957394
169.573975	-41.735630
172.265625	-35.848396
174.957275	-41.405769
177.648926	-46.684139
180.340576	-42.987171
183.032227	-37.233734
185.723877	-35.351593
188.415527	-33.306881
191.107178	-31.579136
193.798828	-22.806744
196.490479	-15.331546
199.182129	-14.876184
201.873779	-22.285692
204.565430	-32.367481
207.257080	-26.144743
209.948730	-25.746841
212.640381	-33.028496
215.332031	-30.010592
218.023682	-32.284615
220.715332	-29.858009
223.406982	-29.137156
226.098633	-46.888275
228.790283	-45.006405
231.481934	-43.483658
234.173584	-35.115456
236.865234	-32.295746
239.556885	-41.204372
242.248535	-34.799610
244.940186	-27.050287
247.631836	-25.196196
250.323486	-28.968620
253.015137	-39.486065
255.706787	-42.172989
258.398438	-41.724434
261.090088	-31.803370
263.781738	-33.967369
266.473389	-41.328476
269.165039	-38.248142
271.856689	-36.428360
274.548340	-38.815567
277.239990	-52.434315
279.931641	-41.215492
282.623291	-38.764935
285.314941	-43.241119
288.006592	-42.745178
290.698242	-51.075447
293.389893	-40.263287
296.081543	-38.541897
298.773193	-35.270905
301.464844	-38.821873
304.156494	-38.901531
306.848145	-40.359661
309.539795	-45.399109
312.231445	-36.088043
314.923096	-35.104500
317.614746	-38.450665
320.306396	-51.472141
322.998047	-38.462700
325.689697	-33.286552
328.381348	-29.345356
331.072998	-30.065956
333.764648	-29.883343
