Frequency (Hz)	Level (dB)
2.691650	-58.842487
5.383301	-72.873093
8.074951	-77.991592
10.766602	-65.650932
13.458252	-57.793736
16.149902	-54.902126
18.841553	-55.065979
21.533203	-84.514168
24.224854	-52.643639
26.916504	-53.927422
29.608154	-61.696957
32.299805	-62.201653
34.991455	-61.753426
37.683105	-67.327087
40.374756	-55.497417
43.066406	-53.197067
45.758057	-58.643578
48.449707	-70.689148
51.141357	-51.197220
53.833008	-53.816715
56.524658	-58.201153
59.216309	-55.314915
61.907959	-43.712296
64.599609	-47.713951
67.291260	-59.330818
69.982910	-52.151001
72.674561	-72.762276
75.366211	-54.788902
78.057861	-59.470814
80.749512	-61.263794
83.441162	-50.381836
86.132813	-53.999775
88.824463	-64.621101
91.516113	-56.313366
94.207764	-53.534035
96.899414	-51.254681
99.591064	-46.878323
102.282715	-54.551056
104.974365	-45.743469
107.666016	-53.974049
110.357666	-47.098835
113.049316	-54.886646
115.740967	-44.074974
118.432617	-40.162991
121.124268	-39.298828
123.815918	-27.686811
126.507568	-29.690639
129.199219	-44.559055
131.890869	-38.386143
134.582520	-41.586700
137.274170	-34.919147
139.965820	-32.814255
142.657471	-30.616800
145.349121	-25.117474
148.040771	-29.588436
150.732422	-38.174915
153.424072	-22.210711
156.115723	-23.708378
158.807373	-37.780560
161.499023	-37.195808
164.190674	-33.598183
166.882324	-31.380762
169.573975	-42.959911
172.265625	-42.191608
174.957275	-38.340927
177.648926	-39.212952
180.340576	-44.011845
183.032227	-41.832916
185.723877	-29.038721
188.415527	-28.053171
191.107178	-40.276802
193.798828	-41.360683
196.490479	-41.732338
199.182129	-39.592690
201.873779	-43.847717
204.565430	-33.239334
207.257080	-24.745710
209.948730	-28.703815
212.640381	-36.094028
215.332031	-35.866417
218.023682	-43.249641
220.715332	-40.407475
223.406982	-65.147118
226.098633	-35.088867
228.790283	-22.425814
231.481934	-28.216919
234.173584	-38.418049
236.865234	-35.803242
239.556885	-39.532494
242.248535	-40.602974
244.940186	-42.719143
247.631836	-32.222012
250.323486	-26.946136
253.015137	-35.011848
255.706787	-48.241348
258.398438	-51.490585
261.090088	-57.288647
263.781738	-47.109455
266.473389	-45.469971
269.165039	-40.794819
271.856689	-44.415962
274.548340	-46.568527
277.239990	-41.268967
279.931641	-45.476391
282.623291	-48.283009
285.314941	-54.391266
288.006592	-48.740623
290.698242	-50.482067
293.389893	-51.290653
296.081543	-42.736027
298.773193	-47.411011
301.464844	-45.734051
304.156494	-37.435040
306.848145	-21.577456
309.539795	-20.002089
312.231445	-38.101299
314.923096	-63.809525
317.614746	-40.955143
320.306396	-48.160828
322.998047	-42.951038
325.689697	-47.716919
328.381348	-53.617088
331.072998	-45.050556
333.764648	-40.752956
336.456299	-49.064079
339.147949	-46.985229
341.839600	-58.890789
344.531250	-47.740623
347.222900	-43.845413
349.914551	-56.745811
352.606201	-40.919609
355.297852	-44.306999
357.989502	-54.970123
360.681152	-49.494720
363.372803	-57.125938
366.064453	-53.691315
368.756104	-53.656532
