Frequency (Hz)	Level (dB)
2.691650	-62.074547
5.383301	-57.991184
8.074951	-53.267284
10.766602	-53.936886
13.458252	-59.201149
16.149902	-60.434181
18.841553	-57.788666
21.533203	-61.195541
24.224854	-62.020969
26.916504	-53.245022
29.608154	-60.491913
32.299805	-54.234634
34.991455	-52.989750
37.683105	-59.594723
40.374756	-54.456821
43.066406	-52.762531
45.758057	-56.826893
48.449707	-52.592648
51.141357	-48.434006
53.833008	-55.590641
56.524658	-60.839149
59.216309	-47.543777
61.907959	-41.231373
64.599609	-49.102352
67.291260	-57.302177
69.982910	-67.920410
72.674561	-56.635303
75.366211	-63.708607
78.057861	-64.583496
80.749512	-51.101059
83.441162	-47.835995
86.132813	-53.728851
88.824463	-51.756905
91.516113	-47.361347
94.207764	-64.582855
96.899414	-47.211002
99.591064	-45.891869
102.282715	-37.143898
104.974365	-42.437923
107.666016	-48.428684
110.357666	-45.318607
113.049316	-39.995487
115.740967	-40.874691
118.432617	-34.759228
121.124268	-37.042454
123.815918	-33.677135
126.507568	-36.952724
129.199219	-39.822369
131.890869	-31.951193
134.582520	-32.068188
137.274170	-33.566471
139.965820	-35.686825
142.657471	-28.286793
145.349121	-28.573013
148.040771	-34.731972
150.732422	-47.878731
153.424072	-38.204945
156.115723	-37.883503
158.807373	-36.081329
161.499023	-40.851166
164.190674	-34.610146
166.882324	-40.368324
169.573975	-40.890030
172.265625	-40.181957
174.957275	-42.509766
177.648926	-32.780075
180.340576	-32.536373
183.032227	-33.084850
185.723877	-30.516989
188.415527	-31.239096
191.107178	-43.426605
193.798828	-30.737436
196.490479	-31.498642
199.182129	-41.956188
201.873779	-38.967228
204.565430	-28.903698
207.257080	-32.072334
209.948730	-35.822765
212.640381	-17.082882
215.332031	-13.881951
218.023682	-22.439671
220.715332	-30.059433
223.406982	-23.871210
226.098633	-22.180021
228.790283	-23.449724
231.481934	-29.459696
234.173584	-27.425959
236.865234	-28.083241
239.556885	-25.987503
242.248535	-26.084084
244.940186	-37.834969
247.631836	-33.226551
250.323486	-31.602577
253.015137	-39.264252
255.706787	-43.140823
258.398438	-40.296524
261.090088	-33.987804
263.781738	-31.299961
266.473389	-40.241211
269.165039	-32.209801
271.856689	-36.224136
274.548340	-38.939037
277.239990	-44.114601
279.931641	-48.525726
282.623291	-48.193325
285.314941	-41.923004
288.006592	-36.985691
290.698242	-37.700165
293.389893	-24.595879
296.081543	-25.145679
298.773193	-27.280010
301.464844	-25.557758
304.156494	-27.441219
306.848145	-30.600769
309.539795	-34.836632
312.231445	-36.707218
314.923096	-41.855972
317.614746	-47.401222
320.306396	-53.949520
322.998047	-50.544552
325.689697	-52.824932
328.381348	-47.307499
331.072998	-50.077854
333.764648	-43.999573
336.456299	-56.485535
339.147949	-47.581898
341.839600	-47.268272
344.531250	-40.292274
347.222900	-44.130188
349.914551	-45.712597
352.606201	-47.193493
355.297852	-47.517723
357.989502	-49.545246
360.681152	-47.556068
363.372803	-43.821629
366.064453	-44.851185
368.756104	-41.956886
371.447754	-45.326935
374.139404	-45.791893
376.831055	-52.227097
379.522705	-48.935062
382.214355	-60.614719
384.906006	-41.596291
387.597656	-41.902195
390.289307	-45.578129
392.980957	-41.682739
395.672607	-38.458015
398.364258	-42.148766
401.055908	-42.240360
403.747559	-52.231983
406.439209	-43.622173
409.130859	-38.168098
411.822510	-47.043274
414.514160	-39.265293
417.205811	-40.861847
419.897461	-51.968517
422.589111	-38.015285
425.280762	-26.607943
427.972412	-17.967783
430.664063	-17.281723
