Frequency (Hz)	Level (dB)
2.691650	-57.619648
5.383301	-57.573696
8.074951	-56.580490
10.766602	-51.948505
13.458252	-55.353699
16.149902	-55.703671
18.841553	-57.221577
21.533203	-51.465588
24.224854	-52.892075
26.916504	-50.352020
29.608154	-56.191498
32.299805	-61.947731
34.991455	-60.502209
37.683105	-51.052181
40.374756	-47.166893
43.066406	-47.980991
45.758057	-61.273823
48.449707	-50.548813
51.141357	-47.015289
53.833008	-52.818684
56.524658	-62.625786
59.216309	-53.972588
61.907959	-42.421307
64.599609	-44.310589
67.291260	-52.453968
69.982910	-51.121861
72.674561	-52.088665
75.366211	-51.396591
78.057861	-54.044235
80.749512	-59.887703
83.441162	-43.239861
86.132813	-46.413918
88.824463	-54.477928
91.516113	-51.979500
94.207764	-48.556908
96.899414	-51.899193
99.591064	-44.599663
102.282715	-40.787994
104.974365	-36.882946
107.666016	-40.711319
110.357666	-38.870834
113.049316	-48.655304
115.740967	-38.600716
118.432617	-45.000614
121.124268	-40.021435
123.815918	-29.282436
126.507568	-24.680979
129.199219	-31.796982
131.890869	-32.969471
134.582520	-35.528969
137.274170	-34.011768
139.965820	-37.314442
142.657471	-36.749714
145.349121	-29.582516
148.040771	-28.777695
150.732422	-35.370125
153.424072	-39.303829
156.115723	-43.220238
158.807373	-39.180168
161.499023	-44.160328
164.190674	-40.493076
166.882324	-34.222538
169.573975	-32.586018
172.265625	-29.889437
174.957275	-31.675520
177.648926	-37.550354
180.340576	-38.330452
183.032227	-41.562046
185.723877	-33.887341
188.415527	-25.774937
191.107178	-32.728443
193.798828	-35.583481
196.490479	-36.977348
199.182129	-30.998003
201.873779	-38.548836
204.565430	-46.742794
207.257080	-26.998226
209.948730	-20.725367
212.640381	-25.414249
215.332031	-28.185669
218.023682	-31.499121
220.715332	-30.848888
223.406982	-22.772541
226.098633	-14.957339
228.790283	-18.592251
231.481934	-31.474253
234.173584	-23.225121
236.865234	-38.560272
239.556885	-26.166542
242.248535	-32.224304
244.940186	-42.756466
247.631836	-34.710155
250.323486	-33.437626
253.015137	-34.477726
255.706787	-48.390076
258.398438	-44.175537
261.090088	-32.839405
263.781738	-34.957920
266.473389	-33.011742
269.165039	-34.878311
271.856689	-34.698315
274.548340	-46.173496
277.239990	-44.237026
279.931641	-44.691326
282.623291	-41.076099
285.314941	-43.457954
288.006592	-51.875141
290.698242	-42.434032
293.389893	-40.488071
296.081543	-52.410328
298.773193	-63.255203
301.464844	-56.158005
304.156494	-46.243767
306.848145	-44.426262
309.539795	-41.322872
312.231445	-36.218014
314.923096	-37.299740
317.614746	-34.250759
320.306396	-38.857430
322.998047	-39.120190
325.689697	-35.368370
328.381348	-32.227554
331.072998	-31.443634
333.764648	-35.327091
336.456299	-47.925030
339.147949	-46.515926
341.839600	-48.157890
344.531250	-36.804291
347.222900	-41.291588
349.914551	-43.213799
352.606201	-46.230537
355.297852	-43.703789
357.989502	-39.353348
360.681152	-39.449158
363.372803	-48.660995
366.064453	-53.953411
368.756104	-46.526535
371.447754	-47.842220
374.139404	-50.502525
376.831055	-39.995861
379.522705	-46.065838
382.214355	-48.980679
384.906006	-41.305969
387.597656	-41.854042
390.289307	-46.061829
392.980957	-46.765835
395.672607	-49.894295
398.364258	-57.103985
401.055908	-49.255169
403.747559	-44.929893
406.439209	-47.630096
409.130859	-44.112125
411.822510	-37.646458
414.514160	-43.239227
417.205811	-55.056019
419.897461	-53.236286
422.589111	-57.924072
425.280762	-49.395050
427.972412	-53.140190
430.664063	-51.376308
433.355713	-48.204880
436.047363	-53.199692
438.739014	-48.480213
441.430664	-51.201767
444.122314	-41.182976
446.813965	-40.768574
449.505615	-37.811543
452.197266	-25.227940
454.888916	-19.176939
457.580566	-25.991072
460.272217	-34.475849
462.963867	-36.648804
465.655518	-40.095238
468.347168	-44.408810
471.038818	-41.473068
473.730469	-42.387486
476.422119	-53.202084
479.113770	-43.068829
481.805420	-41.469231
484.497070	-45.264809
487.188721	-44.369087
489.880371	-45.850616
492.572021	-54.131672
495.263672	-43.933334
497.955322	-46.378899
500.646973	-46.095779
503.338623	-49.295132
506.030273	-48.683361
508.721924	-52.096073
511.413574	-46.544689
514.105225	-46.935551
516.796875	-47.094273
519.488525	-52.553616
522.180176	-42.688751
524.871826	-43.708050
527.563477	-47.630177
530.255127	-45.706104
532.946777	-46.909012
535.638428	-53.505753
538.330078	-46.875851
541.021729	-55.021530
543.713379	-51.733612
546.405029	-47.911335
549.096680	-45.155346
551.788330	-46.950481
554.479980	-51.764893
557.171631	-53.450176
559.863281	-52.067398
562.554932	-57.319550
565.246582	-55.063499
567.938232	-56.859596
570.629883	-58.858501
573.321533	-51.293579
576.013184	-50.469917
578.704834	-67.025490
581.396484	-52.258930
584.088135	-44.980610
586.779785	-46.804214
589.471436	-56.488064
592.163086	-59.628494
594.854736	-52.835773
597.546387	-58.060677
600.238037	-55.286064
602.929688	-58.362900
605.621338	-58.340851
608.312988	-52.217243
611.004639	-62.180008
613.696289	-58.704533
616.387939	-75.667099
619.079590	-54.369713
621.771240	-60.561028
624.462891	-56.337921
627.154541	-50.214863
629.846191	-53.192959
632.537842	-56.427162
635.229492	-54.488529
637.921143	-52.724003
640.612793	-56.564144
