Frequency (Hz)	Level (dB)
2.691650	-63.764019
5.383301	-75.741348
8.074951	-68.464020
10.766602	-64.739479
13.458252	-67.072327
16.149902	-66.787949
18.841553	-62.520966
21.533203	-57.901226
24.224854	-57.940022
26.916504	-68.816910
29.608154	-87.504372
32.299805	-74.325455
34.991455	-67.823181
37.683105	-76.759666
40.374756	-54.117569
43.066406	-54.695992
45.758057	-60.077450
48.449707	-65.098061
51.141357	-66.769539
53.833008	-77.854218
56.524658	-69.524841
59.216309	-52.151882
61.907959	-47.169689
64.599609	-55.423328
67.291260	-66.080101
69.982910	-73.960304
72.674561	-66.972122
75.366211	-64.870163
78.057861	-59.757004
80.749512	-59.898232
83.441162	-54.575077
86.132813	-58.260265
88.824463	-74.606483
91.516113	-65.529236
94.207764	-67.213463
96.899414	-65.110657
99.591064	-47.548759
102.282715	-43.804768
104.974365	-48.235760
107.666016	-51.815598
110.357666	-49.347656
113.049316	-53.965542
115.740967	-58.435123
118.432617	-46.598656
121.124268	-39.850403
123.815918	-36.226639
126.507568	-40.296795
129.199219	-38.316002
131.890869	-36.785107
134.582520	-43.141933
137.274170	-39.993290
139.965820	-36.789192
142.657471	-30.522694
145.349121	-31.851418
148.040771	-39.730606
150.732422	-39.106522
153.424072	-30.317701
156.115723	-39.834450
158.807373	-42.433895
161.499023	-42.119637
164.190674	-37.091427
166.882324	-41.853088
169.573975	-49.972794
172.265625	-47.723534
174.957275	-49.555286
177.648926	-53.101337
180.340576	-42.374653
183.032227	-38.857513
185.723877	-41.064362
188.415527	-37.888325
191.107178	-37.907017
193.798828	-40.185921
196.490479	-45.933567
199.182129	-46.852295
201.873779	-46.937561
204.565430	-35.960133
207.257080	-40.980858
209.948730	-38.175552
212.640381	-40.330059
215.332031	-37.926651
218.023682	-42.648144
220.715332	-39.895630
223.406982	-34.299088
226.098633	-28.141132
228.790283	-35.188251
231.481934	-32.249275
234.173584	-30.854372
236.865234	-34.370995
239.556885	-43.053272
242.248535	-36.955997
244.940186	-51.055153
247.631836	-45.681473
250.323486	-37.858917
253.015137	-42.058125
255.706787	-55.203175
258.398438	-53.480949
261.090088	-54.506222
263.781738	-56.327438
266.473389	-54.350479
269.165039	-69.655899
271.856689	-54.306141
274.548340	-53.637089
277.239990	-53.869934
279.931641	-61.284687
282.623291	-63.749527
285.314941	-52.429581
288.006592	-48.948929
290.698242	-48.919254
293.389893	-50.155502
296.081543	-51.266270
298.773193	-47.725468
301.464844	-59.296230
304.156494	-50.412590
306.848145	-35.125664
309.539795	-26.857712
312.231445	-31.488501
314.923096	-41.967709
317.614746	-57.405956
320.306396	-54.299789
322.998047	-62.188313
325.689697	-58.943844
328.381348	-61.543888
331.072998	-54.215645
333.764648	-56.740177
336.456299	-55.641380
339.147949	-53.429585
341.839600	-51.598434
344.531250	-53.958569
347.222900	-54.735874
349.914551	-56.715237
352.606201	-56.209824
355.297852	-53.056595
357.989502	-52.127514
360.681152	-53.487183
363.372803	-60.129826
366.064453	-65.370941
368.756104	-61.373291
371.447754	-56.034290
374.139404	-55.200871
376.831055	-52.451828
379.522705	-51.348381
382.214355	-70.083588
384.906006	-71.012993
387.597656	-61.143528
390.289307	-68.780174
392.980957	-55.670856
395.672607	-52.548275
398.364258	-58.753197
401.055908	-66.603165
403.747559	-60.572014
406.439209	-61.982048
409.130859	-59.964832
411.822510	-57.017609
414.514160	-58.142075
417.205811	-54.953850
419.897461	-54.763828
422.589111	-69.980820
425.280762	-58.488712
427.972412	-61.064442
430.664063	-57.602333
433.355713	-59.890800
436.047363	-66.713982
438.739014	-67.415749
441.430664	-60.789852
444.122314	-57.558498
446.813965	-70.907692
449.505615	-68.906097
452.197266	-60.377136
454.888916	-52.013737
457.580566	-51.124840
460.272217	-54.042313
462.963867	-48.250038
465.655518	-54.037365
468.347168	-58.560093
471.038818	-60.242764
473.730469	-60.349480
476.422119	-64.437752
479.113770	-63.911381
481.805420	-62.922966
484.497070	-65.003654
487.188721	-78.806107
489.880371	-71.444092
492.572021	-65.736397
495.263672	-67.007813
497.955322	-67.011795
500.646973	-59.431942
503.338623	-51.534863
506.030273	-55.649387
508.721924	-70.559723
511.413574	-80.402550
514.105225	-73.209473
516.796875	-61.805111
519.488525	-58.946804
522.180176	-55.346443
524.871826	-57.270039
527.563477	-67.516029
530.255127	-72.127556
532.946777	-67.464714
535.638428	-62.333347
538.330078	-58.322403
541.021729	-62.317356
543.713379	-56.430733
546.405029	-59.663456
549.096680	-65.438431
551.788330	-70.831169
554.479980	-75.359276
557.171631	-66.764725
559.863281	-69.937973
562.554932	-66.436256
565.246582	-59.927200
567.938232	-66.289299
570.629883	-70.411423
573.321533	-66.470528
576.013184	-66.594955
578.704834	-63.557476
581.396484	-85.238167
584.088135	-71.983292
586.779785	-69.439003
589.471436	-74.504440
592.163086	-81.153564
594.854736	-81.337486
597.546387	-65.870438
600.238037	-66.129387
602.929688	-60.622200
605.621338	-59.117264
608.312988	-63.135780
611.004639	-70.008774
613.696289	-68.769447
616.387939	-74.234253
619.079590	-59.700058
621.771240	-61.167252
624.462891	-68.221825
627.154541	-65.290726
629.846191	-76.680145
632.537842	-76.038406
635.229492	-85.385284
637.921143	-87.779312
640.612793	-74.092117
643.304443	-71.520363
645.996094	-65.360886
648.687744	-59.506592
651.379395	-61.274387
654.071045	-75.891792
656.762695	-71.707062
659.454346	-68.948830
662.145996	-66.106781
664.837646	-76.288025
667.529297	-61.506855
670.220947	-61.926922
672.912598	-67.004593
675.604248	-67.067497
678.295898	-74.139740
680.987549	-72.397301
683.679199	-63.952309
686.370850	-60.562103
689.062500	-64.183800
691.754150	-56.525234
694.445801	-58.560211
697.137451	-64.465378
699.829102	-75.036743
702.520752	-58.497829
705.212402	-52.272873
707.904053	-51.358292
710.595703	-51.648335
713.287354	-56.814224
715.979004	-65.436951
718.670654	-62.525799
721.362305	-67.770065
724.053955	-69.578056
726.745605	-66.427200
729.437256	-55.141422
732.128906	-49.719498
734.820557	-53.597504
737.512207	-70.703140
740.203857	-76.307869
742.895508	-69.699554
745.587158	-63.853107
748.278809	-83.192894
750.970459	-66.101875
753.662109	-68.261551
756.353760	-78.782990
759.045410	-74.616402
761.737061	-77.100235
764.428711	-94.674896
767.120361	-66.535713
769.812012	-64.499626
772.503662	-63.534107
775.195313	-59.408749
777.886963	-80.937050
780.578613	-88.651527
783.270264	-88.580582
785.961914	-80.765839
788.653564	-74.270775
