Frequency (Hz)	Level (dB)
2.691650	-69.324150
5.383301	-58.269192
8.074951	-63.162079
10.766602	-62.809738
13.458252	-64.344017
16.149902	-69.073288
18.841553	-57.824440
21.533203	-73.005684
24.224854	-60.024319
26.916504	-55.064034
29.608154	-54.959099
32.299805	-54.456810
34.991455	-55.566914
37.683105	-60.062626
40.374756	-51.462173
43.066406	-50.144726
45.758057	-48.544491
48.449707	-65.957344
51.141357	-43.652328
53.833008	-53.916431
56.524658	-51.794121
59.216309	-45.402721
61.907959	-55.091408
64.599609	-52.675415
67.291260	-68.067680
69.982910	-47.322140
72.674561	-47.624939
75.366211	-52.206718
78.057861	-62.987816
80.749512	-62.950993
83.441162	-63.744987
86.132813	-53.467064
88.824463	-46.749363
91.516113	-54.139038
94.207764	-47.439957
96.899414	-47.721321
99.591064	-47.123508
102.282715	-42.985638
104.974365	-42.837658
107.666016	-43.123211
110.357666	-46.236904
113.049316	-38.576904
115.740967	-37.933998
118.432617	-39.646233
121.124268	-40.823200
123.815918	-48.496323
126.507568	-48.254105
129.199219	-38.419872
131.890869	-43.875206
134.582520	-56.579586
137.274170	-54.474712
139.965820	-41.586758
142.657471	-41.287613
145.349121	-48.100395
148.040771	-42.772804
150.732422	-53.308678
153.424072	-44.862415
156.115723	-50.052959
158.807373	-47.427597
161.499023	-46.917358
164.190674	-44.961845
166.882324	-50.792374
169.573975	-49.391495
172.265625	-38.083744
174.957275	-37.916142
177.648926	-24.257063
180.340576	-23.160013
183.032227	-25.384724
185.723877	-32.172882
188.415527	-29.961220
191.107178	-32.421158
193.798828	-49.151207
196.490479	-37.451355
199.182129	-36.681976
201.873779	-36.873329
204.565430	-33.083153
207.257080	-29.719093
209.948730	-32.205387
212.640381	-52.442902
215.332031	-38.212734
218.023682	-52.500587
220.715332	-26.104477
223.406982	-21.666824
226.098633	-22.969128
228.790283	-18.254616
231.481934	-22.298098
234.173584	-22.371735
236.865234	-24.170904
239.556885	-22.865540
242.248535	-21.153776
244.940186	-31.620098
247.631836	-30.119061
250.323486	-29.458225
253.015137	-32.100044
255.706787	-29.870098
258.398438	-34.299591
261.090088	-36.819996
263.781738	-39.442589
266.473389	-34.711220
269.165039	-48.885899
271.856689	-38.667221
