Frequency (Hz)	Level (dB)
2.691650	-70.851021
5.383301	-68.464478
8.074951	-69.089294
10.766602	-78.457237
13.458252	-68.172745
16.149902	-62.394947
18.841553	-62.693020
21.533203	-54.693249
24.224854	-52.318295
26.916504	-58.944145
29.608154	-60.667252
32.299805	-56.371693
34.991455	-58.553520
37.683105	-60.107773
40.374756	-49.360683
43.066406	-52.624260
45.758057	-63.517357
48.449707	-65.283524
51.141357	-54.061367
53.833008	-63.155922
56.524658	-56.156116
59.216309	-53.035126
61.907959	-42.610249
64.599609	-46.895588
67.291260	-72.304626
69.982910	-58.113354
72.674561	-57.808739
75.366211	-58.549210
78.057861	-56.425812
80.749512	-59.589817
83.441162	-49.140053
86.132813	-64.241997
88.824463	-62.857140
91.516113	-55.938824
94.207764	-56.483040
96.899414	-51.822117
99.591064	-46.634125
102.282715	-40.706715
104.974365	-43.034637
107.666016	-56.033005
110.357666	-54.874939
113.049316	-67.815475
115.740967	-45.267403
118.432617	-41.943363
121.124268	-41.453403
123.815918	-27.830383
126.507568	-32.551121
129.199219	-51.635078
131.890869	-40.194305
134.582520	-42.241127
137.274170	-35.523911
139.965820	-33.060150
142.657471	-33.952721
145.349121	-24.672482
148.040771	-31.504654
150.732422	-39.402119
153.424072	-22.066038
156.115723	-22.867210
158.807373	-39.979858
161.499023	-39.108082
164.190674	-36.284103
166.882324	-32.863583
169.573975	-48.818607
172.265625	-49.337116
174.957275	-46.761055
177.648926	-37.530323
180.340576	-40.470676
183.032227	-42.466545
185.723877	-29.637091
188.415527	-32.676170
191.107178	-46.084209
193.798828	-50.005573
196.490479	-66.099213
199.182129	-43.413570
201.873779	-43.070667
204.565430	-32.692829
207.257080	-24.538431
209.948730	-30.858463
212.640381	-41.661854
215.332031	-42.947750
218.023682	-53.589184
220.715332	-36.042961
223.406982	-33.880192
226.098633	-27.632828
228.790283	-23.322432
231.481934	-31.731024
234.173584	-38.367920
236.865234	-39.975861
239.556885	-40.840515
242.248535	-46.728416
244.940186	-40.476528
247.631836	-30.823954
250.323486	-28.292654
253.015137	-36.588768
255.706787	-67.419540
258.398438	-60.754814
261.090088	-62.098663
263.781738	-50.771034
266.473389	-66.293785
269.165039	-42.745590
271.856689	-48.736916
274.548340	-56.231342
277.239990	-46.543308
279.931641	-48.712528
282.623291	-52.009964
285.314941	-57.270672
288.006592	-62.928322
290.698242	-61.704502
293.389893	-48.818653
296.081543	-44.837891
298.773193	-45.423294
301.464844	-42.642670
304.156494	-45.412888
306.848145	-23.094572
309.539795	-20.818644
312.231445	-37.106609
314.923096	-41.838020
317.614746	-51.624435
320.306396	-50.627110
322.998047	-46.443192
325.689697	-49.524448
328.381348	-52.231743
331.072998	-46.166962
333.764648	-45.343117
336.456299	-57.224873
339.147949	-54.612041
341.839600	-54.533871
344.531250	-53.394680
347.222900	-47.929745
349.914551	-49.033108
352.606201	-42.958115
355.297852	-48.223198
357.989502	-58.319614
360.681152	-49.613342
363.372803	-60.832279
366.064453	-54.229626
368.756104	-51.478378
371.447754	-62.480843
374.139404	-54.335186
376.831055	-61.828789
379.522705	-54.052540
382.214355	-69.284386
384.906006	-51.461929
387.597656	-55.541901
390.289307	-68.817825
392.980957	-60.299026
395.672607	-52.649071
398.364258	-51.933582
401.055908	-57.668705
403.747559	-53.682350
406.439209	-53.848194
409.130859	-55.839901
411.822510	-58.930649
414.514160	-43.415314
417.205811	-45.567574
419.897461	-66.750740
422.589111	-56.941490
425.280762	-59.836437
427.972412	-53.627190
430.664063	-64.206635
433.355713	-55.190430
436.047363	-50.496723
438.739014	-57.014515
441.430664	-55.512680
444.122314	-51.009109
446.813965	-56.927048
449.505615	-46.585182
452.197266	-51.338276
454.888916	-48.715267
457.580566	-43.672928
460.272217	-41.832165
462.963867	-43.207485
465.655518	-50.748402
468.347168	-58.788078
471.038818	-54.848114
473.730469	-58.790981
476.422119	-56.628616
479.113770	-55.873924
481.805420	-56.557816
484.497070	-57.680519
487.188721	-60.782330
489.880371	-63.396893
492.572021	-66.152184
495.263672	-53.432869
497.955322	-45.820923
500.646973	-47.545341
503.338623	-55.234070
506.030273	-52.369755
508.721924	-66.652718
511.413574	-64.496567
514.105225	-72.377083
516.796875	-51.850220
519.488525	-50.033653
522.180176	-51.580036
524.871826	-56.074368
527.563477	-64.457008
530.255127	-64.000977
532.946777	-64.634880
535.638428	-56.677967
538.330078	-54.122456
541.021729	-50.556347
543.713379	-59.758553
546.405029	-71.795135
549.096680	-54.948105
551.788330	-55.157162
554.479980	-66.250763
557.171631	-87.853416
559.863281	-64.540390
562.554932	-76.608650
565.246582	-75.757393
567.938232	-83.263199
570.629883	-68.773018
573.321533	-63.062214
576.013184	-63.892429
578.704834	-72.212303
581.396484	-61.257393
584.088135	-78.475067
586.779785	-70.587364
589.471436	-76.165771
592.163086	-71.502792
594.854736	-73.860008
597.546387	-65.308662
600.238037	-57.686749
602.929688	-51.438580
605.621338	-54.420635
608.312988	-56.808399
611.004639	-58.155632
613.696289	-65.622940
616.387939	-55.270821
619.079590	-65.148392
621.771240	-58.016842
624.462891	-56.167927
627.154541	-63.580215
629.846191	-70.908722
632.537842	-79.791328
635.229492	-73.527824
637.921143	-69.631821
640.612793	-67.753006
643.304443	-59.626766
645.996094	-63.446720
648.687744	-57.444916
651.379395	-57.894268
654.071045	-67.080650
656.762695	-61.797623
659.454346	-65.370735
662.145996	-64.269897
664.837646	-61.189358
667.529297	-63.044777
670.220947	-60.029411
672.912598	-59.312168
675.604248	-61.205223
678.295898	-55.742531
680.987549	-63.401096
683.679199	-52.297134
686.370850	-61.481209
689.062500	-56.225311
691.754150	-61.039619
694.445801	-58.503654
697.137451	-52.478546
699.829102	-52.306252
702.520752	-52.390369
705.212402	-49.479679
707.904053	-64.633331
710.595703	-68.584572
713.287354	-56.806450
715.979004	-66.247627
718.670654	-59.766575
721.362305	-59.165928
724.053955	-62.962059
726.745605	-55.410473
729.437256	-53.978973
732.128906	-54.316540
734.820557	-55.828373
737.512207	-52.906643
740.203857	-52.982403
742.895508	-61.780758
745.587158	-72.072708
748.278809	-73.237488
750.970459	-70.957268
753.662109	-62.306828
756.353760	-56.722527
759.045410	-61.566044
761.737061	-68.311485
764.428711	-69.923264
767.120361	-59.451038
769.812012	-59.696327
772.503662	-67.378647
775.195313	-62.269032
777.886963	-69.815735
780.578613	-67.200180
783.270264	-86.532349
785.961914	-68.721222
788.653564	-62.454517
791.345215	-61.779137
794.036865	-70.734428
796.728516	-73.446014
799.420166	-72.771133
802.111816	-76.811531
804.803467	-79.102425
807.495117	-67.940659
810.186768	-64.961754
812.878418	-75.303825
815.570068	-64.117378
818.261719	-60.971504
820.953369	-70.986053
823.645020	-62.075932
826.336670	-63.176346
829.028320	-71.562927
831.719971	-63.300137
834.411621	-65.480736
837.103271	-69.193542
839.794922	-71.144051
