Frequency (Hz)	Level (dB)
2.691650	-51.147846
5.383301	-52.355553
8.074951	-56.253941
10.766602	-60.393375
13.458252	-62.618622
16.149902	-57.556576
18.841553	-54.902718
21.533203	-51.670769
24.224854	-55.383896
26.916504	-51.792274
29.608154	-52.577370
32.299805	-60.567387
34.991455	-48.891468
37.683105	-46.748821
40.374756	-47.820091
43.066406	-45.441658
45.758057	-46.111359
48.449707	-39.476543
51.141357	-41.329372
53.833008	-41.461620
56.524658	-43.710785
59.216309	-43.766403
61.907959	-43.283451
64.599609	-37.427086
67.291260	-34.780388
69.982910	-38.208382
72.674561	-42.072586
75.366211	-38.713272
78.057861	-42.091076
80.749512	-44.366886
83.441162	-49.482460
86.132813	-43.131104
88.824463	-43.117065
91.516113	-46.259270
94.207764	-43.408897
96.899414	-42.694149
99.591064	-51.646549
102.282715	-43.354660
104.974365	-54.732468
107.666016	-43.465542
110.357666	-46.826340
113.049316	-39.644772
115.740967	-28.971476
118.432617	-27.363417
121.124268	-27.347704
123.815918	-27.244076
126.507568	-35.522385
129.199219	-31.570696
131.890869	-30.326139
134.582520	-31.738892
137.274170	-30.025787
139.965820	-29.222723
142.657471	-32.535587
145.349121	-30.744720
148.040771	-31.686888
150.732422	-38.596855
153.424072	-38.317013
156.115723	-34.992710
158.807373	-35.866726
161.499023	-44.124512
164.190674	-33.890514
166.882324	-19.992537
169.573975	-21.490757
172.265625	-37.282589
174.957275	-28.903870
177.648926	-26.977196
180.340576	-32.922039
183.032227	-31.391403
185.723877	-33.346348
188.415527	-27.966011
191.107178	-30.765690
193.798828	-30.868473
196.490479	-31.480642
199.182129	-31.761078
201.873779	-35.966278
204.565430	-34.654938
207.257080	-46.946255
209.948730	-22.950218
212.640381	-25.341196
215.332031	-32.740326
218.023682	-22.760601
220.715332	-19.537712
223.406982	-24.909082
226.098633	-21.231066
228.790283	-48.712746
231.481934	-38.647621
234.173584	-30.515850
236.865234	-23.690758
239.556885	-17.568695
242.248535	-26.573252
244.940186	-40.358101
247.631836	-37.225956
250.323486	-37.970814
253.015137	-34.570404
255.706787	-42.132404
258.398438	-36.058632
261.090088	-35.860378
263.781738	-35.078796
266.473389	-40.788231
269.165039	-33.403324
271.856689	-35.184742
274.548340	-41.686832
277.239990	-45.539757
279.931641	-43.862541
282.623291	-49.103859
285.314941	-44.984009
288.006592	-41.291821
290.698242	-52.341988
293.389893	-46.417721
296.081543	-43.310062
298.773193	-42.826958
301.464844	-40.466267
304.156494	-38.933929
306.848145	-44.284779
309.539795	-41.157696
312.231445	-40.569157
314.923096	-41.171791
317.614746	-42.375900
320.306396	-37.834934
322.998047	-39.778900
325.689697	-37.547955
328.381348	-47.883064
331.072998	-46.075462
333.764648	-28.270407
336.456299	-25.196840
339.147949	-32.119083
341.839600	-30.186024
344.531250	-40.450283
347.222900	-33.217159
349.914551	-38.106789
352.606201	-38.978085
355.297852	-43.718246
357.989502	-39.564125
360.681152	-35.702354
363.372803	-34.723133
366.064453	-36.875732
368.756104	-38.983555
371.447754	-45.660820
374.139404	-36.488884
376.831055	-36.374901
379.522705	-39.631145
382.214355	-39.987629
384.906006	-36.107418
387.597656	-35.602242
390.289307	-40.312977
392.980957	-44.711739
395.672607	-45.600540
398.364258	-36.900032
401.055908	-37.921768
403.747559	-51.024391
406.439209	-47.978432
409.130859	-57.103416
411.822510	-46.477421
414.514160	-40.569736
417.205811	-46.036278
419.897461	-45.361965
422.589111	-49.348705
425.280762	-44.885651
427.972412	-50.817005
430.664063	-40.816422
433.355713	-39.186203
436.047363	-37.654633
438.739014	-39.882442
441.430664	-38.920719
444.122314	-43.062759
446.813965	-45.148373
449.505615	-48.708233
452.197266	-48.721504
454.888916	-52.868362
457.580566	-46.685944
460.272217	-45.162960
462.963867	-56.531719
465.655518	-42.799606
468.347168	-45.608513
471.038818	-45.108047
473.730469	-27.034575
476.422119	-21.717865
479.113770	-26.210594
481.805420	-37.512577
484.497070	-37.676395
487.188721	-36.828007
489.880371	-43.560242
492.572021	-33.654747
495.263672	-27.620695
497.955322	-35.836040
500.646973	-37.296917
503.338623	-30.946976
506.030273	-34.352356
508.721924	-46.366570
511.413574	-45.358006
514.105225	-48.426174
516.796875	-58.654552
519.488525	-51.107731
522.180176	-54.437336
524.871826	-55.491604
527.563477	-70.952728
530.255127	-57.698467
532.946777	-53.829418
535.638428	-55.616001
538.330078	-58.413979
541.021729	-55.127838
543.713379	-60.519501
546.405029	-56.511715
549.096680	-56.983200
551.788330	-47.499920
554.479980	-47.403549
557.171631	-56.523907
559.863281	-51.149914
562.554932	-48.835178
565.246582	-42.452297
567.938232	-49.308784
570.629883	-43.970417
573.321533	-41.200920
576.013184	-52.087227
578.704834	-40.391033
581.396484	-46.402328
584.088135	-44.472912
586.779785	-44.999561
589.471436	-49.405025
592.163086	-46.465946
594.854736	-41.506035
597.546387	-41.445541
600.238037	-49.028748
602.929688	-45.133926
605.621338	-43.927155
608.312988	-52.146172
611.004639	-56.754997
613.696289	-53.884678
616.387939	-46.310966
619.079590	-62.657059
621.771240	-49.086266
624.462891	-54.470798
627.154541	-55.265827
629.846191	-63.312641
632.537842	-57.055054
635.229492	-53.070503
637.921143	-52.391647
640.612793	-56.872120
643.304443	-54.453026
645.996094	-50.436886
648.687744	-56.194420
651.379395	-51.086159
654.071045	-55.630619
656.762695	-48.312454
659.454346	-46.703434
662.145996	-51.317501
664.837646	-39.819248
667.529297	-36.955177
670.220947	-38.295132
672.912598	-39.725811
675.604248	-48.256184
678.295898	-47.234371
680.987549	-55.253395
683.679199	-51.204063
686.370850	-48.474468
689.062500	-48.681141
691.754150	-55.814934
694.445801	-51.868992
697.137451	-62.448345
699.829102	-72.397018
702.520752	-60.253376
705.212402	-51.402882
707.904053	-51.020889
710.595703	-43.415009
713.287354	-43.997581
715.979004	-47.565533
718.670654	-37.583111
721.362305	-42.155746
724.053955	-42.280907
726.745605	-43.855560
729.437256	-51.227139
732.128906	-43.631981
734.820557	-49.679420
737.512207	-57.685585
740.203857	-53.891056
742.895508	-46.730164
745.587158	-44.973534
748.278809	-46.875935
750.970459	-54.607224
753.662109	-59.014652
756.353760	-74.566559
759.045410	-56.733734
761.737061	-71.572693
764.428711	-54.799576
767.120361	-56.511738
769.812012	-65.293533
772.503662	-58.622688
775.195313	-52.675457
777.886963	-51.598309
780.578613	-51.565216
783.270264	-53.904617
785.961914	-56.917892
788.653564	-74.409538
791.345215	-60.956722
794.036865	-50.565060
796.728516	-56.590195
799.420166	-53.138924
802.111816	-54.563683
804.803467	-50.900570
807.495117	-60.304039
810.186768	-47.388176
812.878418	-47.239017
815.570068	-57.351566
818.261719	-56.520153
820.953369	-51.112461
823.645020	-55.014553
826.336670	-51.255230
829.028320	-50.088753
831.719971	-54.391113
834.411621	-42.397755
837.103271	-40.166595
839.794922	-44.318024
842.486572	-38.451424
845.178223	-41.162014
847.869873	-69.086044
850.561523	-50.212719
853.253174	-48.671104
855.944824	-53.027802
858.636475	-49.927280
861.328125	-47.889446
864.019775	-51.960159
866.711426	-55.282024
869.403076	-46.289112
872.094727	-49.263214
874.786377	-57.245178
