Frequency (Hz)	Level (dB)
2.691650	-69.262421
5.383301	-59.992683
8.074951	-64.102173
10.766602	-58.920391
13.458252	-53.334400
16.149902	-50.571266
18.841553	-50.315300
21.533203	-65.293587
24.224854	-48.362511
26.916504	-61.528690
29.608154	-52.540165
32.299805	-57.126503
34.991455	-60.090858
37.683105	-59.480766
40.374756	-49.610703
43.066406	-49.685684
45.758057	-64.701355
48.449707	-51.754047
51.141357	-59.430595
53.833008	-73.805176
56.524658	-65.776840
59.216309	-55.096684
61.907959	-43.478535
64.599609	-46.955761
67.291260	-66.168823
69.982910	-62.711819
72.674561	-61.582584
75.366211	-55.175915
78.057861	-52.785053
80.749512	-52.862324
83.441162	-48.724777
86.132813	-57.706898
88.824463	-54.553650
91.516113	-70.331398
94.207764	-56.569382
96.899414	-55.785538
99.591064	-48.141563
102.282715	-46.040646
104.974365	-41.360981
107.666016	-47.968460
110.357666	-51.247074
113.049316	-52.680824
115.740967	-42.266163
118.432617	-42.307552
121.124268	-45.043221
123.815918	-29.651175
126.507568	-29.586988
129.199219	-36.661087
131.890869	-43.826195
134.582520	-42.312668
137.274170	-31.021437
139.965820	-31.199362
142.657471	-33.733353
145.349121	-27.955046
148.040771	-30.139633
150.732422	-31.773136
153.424072	-20.202536
156.115723	-24.063414
158.807373	-32.838284
161.499023	-34.912483
164.190674	-35.243080
166.882324	-31.314777
169.573975	-35.453590
172.265625	-38.047497
174.957275	-34.264099
177.648926	-37.611725
180.340576	-37.539928
183.032227	-43.977833
185.723877	-30.390387
188.415527	-27.635637
191.107178	-38.796932
193.798828	-46.719791
196.490479	-51.364578
199.182129	-39.363949
201.873779	-40.337769
204.565430	-33.516960
207.257080	-25.301374
209.948730	-26.277744
212.640381	-35.844265
215.332031	-34.951397
218.023682	-34.417675
220.715332	-41.912338
223.406982	-35.542095
226.098633	-25.144032
228.790283	-20.431759
231.481934	-24.771585
234.173584	-43.297134
236.865234	-39.310986
239.556885	-31.463610
242.248535	-36.461552
244.940186	-40.367290
247.631836	-32.173218
250.323486	-26.714458
253.015137	-31.823101
255.706787	-48.691238
258.398438	-52.922516
261.090088	-52.096725
263.781738	-57.405277
266.473389	-47.946793
269.165039	-39.904903
271.856689	-40.464561
274.548340	-43.640934
277.239990	-48.092121
279.931641	-58.781796
282.623291	-46.150986
285.314941	-45.004494
288.006592	-48.169746
290.698242	-53.824730
293.389893	-54.825470
296.081543	-49.348850
298.773193	-49.555984
301.464844	-52.983044
304.156494	-34.884079
306.848145	-20.617548
309.539795	-20.034657
312.231445	-28.146698
314.923096	-33.290554
317.614746	-37.005028
320.306396	-43.681728
322.998047	-42.259705
325.689697	-55.368290
328.381348	-51.901077
331.072998	-44.327808
333.764648	-43.532490
336.456299	-42.778595
339.147949	-45.626286
341.839600	-52.647575
344.531250	-44.591869
347.222900	-48.388973
349.914551	-49.685642
352.606201	-45.197323
355.297852	-44.630093
357.989502	-50.242722
360.681152	-43.701927
363.372803	-49.142799
366.064453	-51.898872
368.756104	-47.766201
371.447754	-49.015079
374.139404	-46.925690
376.831055	-51.962124
379.522705	-55.567875
382.214355	-49.260124
384.906006	-45.847809
387.597656	-47.609699
390.289307	-58.086372
392.980957	-50.332058
395.672607	-49.576145
398.364258	-48.837372
401.055908	-53.405769
403.747559	-49.054325
406.439209	-54.470276
409.130859	-64.158340
411.822510	-46.134510
414.514160	-44.780609
417.205811	-46.261421
419.897461	-46.448311
422.589111	-47.378719
425.280762	-49.948662
427.972412	-66.215675
430.664063	-64.502655
433.355713	-52.297684
436.047363	-52.879002
438.739014	-54.993046
441.430664	-58.049763
444.122314	-52.251225
446.813965	-55.993847
449.505615	-60.539501
452.197266	-53.976326
454.888916	-54.592987
457.580566	-47.858376
460.272217	-58.028362
462.963867	-49.207417
465.655518	-61.269268
468.347168	-49.774750
471.038818	-50.442425
473.730469	-75.804596
476.422119	-63.634220
479.113770	-53.450260
481.805420	-57.622597
484.497070	-64.455154
487.188721	-66.825363
489.880371	-64.719124
492.572021	-61.679169
495.263672	-58.662777
497.955322	-54.192482
500.646973	-47.996063
503.338623	-49.845921
506.030273	-48.219635
508.721924	-56.391209
511.413574	-70.323074
514.105225	-58.408096
516.796875	-54.668011
519.488525	-55.773090
522.180176	-54.265469
524.871826	-62.164455
527.563477	-63.091450
530.255127	-65.808014
532.946777	-65.799232
535.638428	-51.587704
538.330078	-48.919518
541.021729	-55.143345
543.713379	-55.635616
546.405029	-65.549622
549.096680	-58.702225
551.788330	-55.864716
554.479980	-70.745903
557.171631	-64.970085
559.863281	-68.016678
562.554932	-65.784477
565.246582	-70.425865
567.938232	-62.047928
570.629883	-60.179134
573.321533	-57.352036
576.013184	-53.931900
578.704834	-62.398182
581.396484	-63.582726
584.088135	-62.114601
586.779785	-80.033195
589.471436	-71.236053
592.163086	-68.501633
594.854736	-59.396500
597.546387	-58.740829
600.238037	-53.776588
602.929688	-54.841057
605.621338	-62.103210
608.312988	-60.695244
611.004639	-57.503292
613.696289	-57.512581
616.387939	-53.099766
619.079590	-55.722317
621.771240	-62.792847
624.462891	-60.285294
627.154541	-62.603848
629.846191	-61.363998
632.537842	-62.977921
635.229492	-62.872963
637.921143	-66.413948
640.612793	-60.407345
643.304443	-64.911224
645.996094	-64.270348
648.687744	-70.493408
651.379395	-57.392624
654.071045	-56.979908
656.762695	-57.864986
659.454346	-53.512314
662.145996	-61.170033
664.837646	-57.121838
667.529297	-57.279270
670.220947	-61.917820
672.912598	-60.156601
675.604248	-57.991180
678.295898	-63.285912
680.987549	-50.211197
683.679199	-49.242016
686.370850	-51.943298
689.062500	-58.717281
691.754150	-61.765182
694.445801	-56.723843
697.137451	-52.634979
699.829102	-50.075356
702.520752	-47.930496
705.212402	-49.952095
707.904053	-52.762722
710.595703	-55.783611
713.287354	-54.203632
715.979004	-56.149944
718.670654	-58.126335
721.362305	-66.718079
724.053955	-61.649696
726.745605	-56.772667
729.437256	-71.253487
732.128906	-59.004566
734.820557	-51.017715
737.512207	-49.186630
740.203857	-52.062843
742.895508	-75.358589
745.587158	-70.036057
748.278809	-70.389923
750.970459	-58.356678
753.662109	-58.541168
756.353760	-55.881741
759.045410	-58.035206
761.737061	-61.030312
764.428711	-61.795021
767.120361	-67.477364
769.812012	-61.703701
772.503662	-57.503967
775.195313	-60.902802
777.886963	-60.739002
780.578613	-63.092838
783.270264	-66.991249
785.961914	-69.403046
788.653564	-69.118088
791.345215	-67.542641
794.036865	-68.417152
